gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,isolation_available,step,layer,selected
2,55;88,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,30,False
3,55;88;104,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,30,False
4,55;88;104;108,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,30,False
5,55;88;104;108;120,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,30,False
6,55;88;104;108;120;126,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,30,False
7,55;88;91;104;108;120;126,111,17,20.337096,3.465567744,23.802663744,26.217672,20.0,46.217672,True,3,30,True
8,6;55;88;91;104;108;120;126,122,6,23.228712,3.511705088,26.740417088,9.268896,20.0,46.740417088,True,3,30,False
9,6;55;88;91;104;107;108;120;126,126,2,26.263848,3.528482304,29.792330304,3.112512,20.0,49.792330304,True,3,30,False
10,6;55;87;88;91;104;107;108;120;126,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,3,30,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,31,False
1,15,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,31,False
2,15;24,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,31,False
3,15;24;28,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,31,False
4,15;24;28;36,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,31,False
5,15;24;28;36;59,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,31,False
6,15;24;28;36;59;114,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,31,False
7,11;15;24;28;36;59;114,108,20,20.312136,3.452984832,23.765120832,30.816864,20.0,50.816864,True,3,31,False
8,11;15;24;28;36;59;63;114,117,11,23.213736,3.490733568,26.704469568,16.983408,20.0,46.704469568,True,3,31,True
9,11;15;24;28;36;41;59;63;114,123,5,26.20488,3.515899392,29.720779392,7.747896,20.0,49.720779392,True,3,31,False
10,11;15;24;28;36;41;59;63;114;119,127,1,29.236896,3.532676608,32.769572608,1.591512,20.0,52.769572608,True,3,31,False
11,11;15;24;28;36;41;59;63;108;114;119,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,True,3,31,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,32,False
1,6,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,32,False
2,6;24,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,32,False
3,6;24;48,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,32,False
4,6;24;48;85,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,32,False
5,6;24;48;85;124,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,32,False
6,6;18;24;48;85;124,93,35,17.383704,3.390070272,20.773774272,53.9214,20.0,73.9214,True,3,32,False
7,6;10;18;24;48;85;124,104,24,20.3892,3.436207616,23.825407616,36.973248,20.0,56.973248,True,3,32,False
8,6;10;18;24;48;85;113;124,115,13,23.327304,3.48234496,26.80964896,20.060976,20.0,46.80964896,True,3,32,True
9,6;10;18;24;48;51;85;113;124,125,3,26.2626,3.524288,29.786888,4.670016,20.0,49.786888,True,3,32,False
10,6;10;18;24;48;51;85;92;113;124,127,1,29.236896,3.532676608,32.769572608,1.591512,20.0,52.769572608,True,3,32,False
11,6;10;18;24;48;51;85;90;92;113;124,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,True,3,32,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,33,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,33,False
2,2;11,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,33,False
3,2;11;13,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,33,False
4,2;11;13;38,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,33,False
5,2;11;13;38;56,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,33,False
6,2;11;13;38;56;63,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,33,False
7,2;11;13;38;56;63;67,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,33,True
8,2;11;13;38;51;56;63;67,124,4,23.221536,3.520093696,26.741629696,6.190392,20.0,46.741629696,True,3,33,False
9,2;11;13;38;51;56;63;67;92,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,3,33,False
10,0;2;11;13;38;51;56;63;67;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,3,33,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,34,False
1,36,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,34,False
2,36;42,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,34,False
3,36;42;75,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,34,False
4,36;42;75;84,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,34,False
5,36;42;75;84;92,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,34,False
6,36;42;75;77;84;92,92,36,17.3784,3.385875968,20.764275968,55.442088,20.0,75.442088,True,3,34,False
7,10;36;42;75;77;84;92,102,26,20.348952,3.427819008,23.776771008,40.051752,20.0,60.051752,True,3,34,False
8,10;29;36;42;75;77;84;92,109,19,23.30484,3.457179136,26.762019136,29.296488,20.0,49.296488,True,3,34,True
9,10;29;36;42;51;75;77;84;92,116,12,26.252616,3.486539264,29.739155264,18.503472,20.0,49.739155264,True,3,34,False
10,1;10;29;36;42;51;75;77;84;92,122,6,29.18916,3.511705088,32.700865088,9.268896,20.0,52.700865088,True,3,34,False
11,1;10;22;29;36;42;51;75;77;84;92,125,3,32.223048,3.524288,35.747336,4.670016,20.0,55.747336,True,3,34,False
12,1;10;22;29;36;42;51;68;75;77;84;92,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,True,3,34,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,35,False
1,11,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,35,False
2,11;15,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,35,False
3,11;15;31,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,35,False
4,11;15;31;48,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,35,False
5,11;15;31;48;76,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,35,False
6,11;15;31;48;76;77,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,35,False
7,11;14;15;31;48;76;77,106,22,20.304648,3.444596224,23.749244224,33.89412,20.0,53.89412,True,3,35,False
8,11;14;15;31;48;76;77;84,112,16,23.273016,3.469762048,26.742778048,24.660792,20.0,46.742778048,True,3,35,True
9,11;14;15;31;48;53;76;77;84,117,11,26.224536,3.490733568,29.715269568,16.982784,20.0,49.715269568,True,3,35,False
10,11;14;15;31;48;53;76;77;81;84,121,7,29.14704,3.507510784,32.654550784,10.827336,20.0,52.654550784,True,3,35,False
11,11;14;15;31;48;53;62;76;77;81;84,124,4,32.197152,3.520093696,35.717245696,6.190392,20.0,55.717245696,True,3,35,False
12,6;11;14;15;31;48;53;62;76;77;81;84,126,2,35.169576,3.528482304,38.698058304,3.112512,20.0,58.698058304,True,3,35,False
13,6;11;14;15;31;48;53;62;76;77;81;84;110,128,0,38.22468,3.536870912,41.761550912,0.0,20.0,61.761550912,True,3,35,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,36,False
1,11,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,36,False
2,11;18,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,36,False
3,11;18;28,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,36,False
4,11;18;28;37,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,36,False
5,11;18;28;37;57,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,36,False
6,11;18;28;37;57;62,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,36,False
7,11;18;28;37;57;62;77,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,36,True
8,11;18;20;28;37;57;62;77,123,5,23.189712,3.515899392,26.705611392,7.747896,20.0,46.705611392,True,3,36,False
9,11;18;20;28;37;57;62;77;101,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,3,36,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,37,False
1,1,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,37,False
2,1;34,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,37,False
3,1;34;37,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,37,False
4,1;34;37;50,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,37,False
5,1;34;37;50;91,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,37,False
6,1;34;37;50;91;110,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,37,False
7,1;34;37;50;91;110;122,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,37,True
8,1;34;37;50;91;110;122;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,3,37,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,38,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,38,False
2,12;31,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,38,False
3,12;31;81,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,38,False
4,12;31;81;97,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,38,False
5,12;31;81;97;109,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,38,False
6,12;31;81;97;109;110,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,38,False
7,2;12;31;81;97;109;110,110,18,20.296224,3.46137344,23.75759744,27.738672,20.0,47.738672,True,3,38,False
8,2;12;31;61;81;97;109;110,120,8,23.225904,3.50331648,26.72922048,12.347712,20.0,46.72922048,True,3,38,True
9,2;12;31;61;81;83;97;109;110,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,3,38,False
10,2;12;31;61;81;83;91;97;109;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,3,38,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,39,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,39,False
2,2;16,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,39,False
3,2;16;19,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,39,False
4,2;16;19;21,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,39,False
5,2;16;19;21;49,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,39,False
6,2;16;19;21;49;84,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,39,False
7,2;16;19;21;49;84;118,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,39,True
8,2;16;19;21;48;49;84;118,122,6,23.228712,3.511705088,26.740417088,9.268896,20.0,46.740417088,True,3,39,False
9,2;5;16;19;21;48;49;84;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,3,39,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,40,False
1,23,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,40,False
2,23;54,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,40,False
3,23;54;70,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,40,False
4,23;54;70;89,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,40,False
5,23;54;70;89;91,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,40,False
6,23;54;70;89;91;97,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,40,False
7,23;54;70;89;91;97;122,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,40,True
8,23;34;54;70;89;91;97;122,124,4,23.221536,3.520093696,26.741629696,6.190392,20.0,46.741629696,True,3,40,False
9,23;34;46;54;70;89;91;97;122,126,2,26.263848,3.528482304,29.792330304,3.112512,20.0,49.792330304,True,3,40,False
10,19;23;34;46;54;70;89;91;97;122,127,1,29.236896,3.532676608,32.769572608,1.591512,20.0,52.769572608,True,3,40,False
11,19;23;34;46;54;70;89;91;94;97;122,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,True,3,40,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,41,False
1,10,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,41,False
2,10;37,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,41,False
3,10;37;81,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,41,False
4,10;37;81;96,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,41,False
5,10;37;81;96;100,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,41,False
6,10;37;81;96;100;111,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,41,False
7,10;37;81;96;100;111;120,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,41,True
8,10;37;81;96;100;111;120;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,3,41,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,42,False
1,30,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,42,False
2,30;33,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,42,False
3,30;33;43,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,42,False
4,30;33;43;52,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,42,False
5,30;33;43;52;69,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,42,False
6,30;33;43;52;69;76,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,42,False
7,30;33;43;52;69;76;81,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,42,True
8,30;33;43;52;69;76;81;88,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,3,42,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,43,False
1,11,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,43,False
2,11;18,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,43,False
3,11;18;74,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,43,False
4,11;18;74;94,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,43,False
5,11;18;74;94;96,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,43,False
6,11;18;74;94;96;98,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,43,False
7,11;18;74;83;94;96;98,111,17,20.337096,3.465567744,23.802663744,26.217672,20.0,46.217672,True,3,43,True
8,11;18;69;74;83;94;96;98,119,9,23.25336,3.499122176,26.752482176,13.904904,20.0,46.752482176,True,3,43,False
9,11;18;35;69;74;83;94;96;98,126,2,26.263848,3.528482304,29.792330304,3.112512,20.0,49.792330304,True,3,43,False
10,11;18;35;69;74;83;92;94;96;98,127,1,29.236896,3.532676608,32.769572608,1.591512,20.0,52.769572608,True,3,43,False
11,11;18;35;69;74;83;92;94;96;98;108,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,True,3,43,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,44,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,44,False
2,12;15,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,44,False
3,12;15;49,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,44,False
4,12;15;49;50,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,44,False
5,12;15;49;50;79,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,44,False
6,12;15;49;50;79;94,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,44,False
7,12;15;49;50;79;94;102,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,44,True
8,12;15;49;50;79;94;102;104,125,3,23.247432,3.524288,26.77172,4.670016,20.0,46.77172,True,3,44,False
9,7;12;15;49;50;79;94;102;104,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,3,44,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,45,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,45,False
2,2;4,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,45,False
3,2;4;54,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,45,False
4,2;4;54;65,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,45,False
5,2;4;54;65;77,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,45,False
6,2;4;54;65;77;90,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,45,False
7,2;4;18;54;65;77;90,111,17,20.337096,3.465567744,23.802663744,26.217672,20.0,46.217672,True,3,45,True
8,2;4;18;54;64;65;77;90,120,8,23.225904,3.50331648,26.72922048,12.347712,20.0,46.72922048,True,3,45,False
9,2;4;18;54;64;65;67;77;90,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,3,45,False
10,2;4;18;53;54;64;65;67;77;90,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,3,45,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,46,False
1,1,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,46,False
2,1;4,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,46,False
3,1;4;15,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,46,False
4,1;4;15;20,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,46,False
5,1;4;15;20;76,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,46,False
6,1;4;15;20;76;90,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,46,False
7,1;4;15;20;76;90;97,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,46,True
8,1;4;15;20;43;76;90;97,127,1,23.276448,3.532676608,26.809124608,1.591512,20.0,46.809124608,True,3,46,False
9,1;4;15;20;43;48;76;90;97,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,3,46,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,3,47,False
1,0,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,3,47,False
2,0;7,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,3,47,False
3,0;7;14,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,3,47,False
4,0;7;14;44,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,3,47,False
5,0;7;14;44;46,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,3,47,False
6,0;7;14;44;46;58,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,3,47,False
7,0;7;14;44;46;58;61,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,3,47,True
8,0;7;14;44;46;58;61;65,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,3,47,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,0,False
1,43,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,0,False
2,43;45,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,0,False
3,43;45;65,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,0,False
4,43;45;65;73,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,0,False
5,43;45;65;73;85,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,0,False
6,43;45;65;73;85;98,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,0,False
7,43;45;65;73;85;98;100,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,0,True
8,43;45;65;73;85;98;100;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,4,0,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,1,False
1,18,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,1,False
2,18;26,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,1,False
3,18;26;38,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,1,False
4,18;26;38;42,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,1,False
5,18;26;38;42;43,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,1,False
6,18;26;38;42;43;44,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,1,False
7,18;26;38;42;43;44;49,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,1,True
8,18;26;38;42;43;44;49;94,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,4,1,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,2,False
1,38,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,2,False
2,38;40,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,2,False
3,38;40;57,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,2,False
4,38;40;57;82,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,2,False
5,38;40;57;82;88,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,2,False
6,38;40;57;82;88;95,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,2,False
7,38;40;57;82;88;95;113,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,2,True
8,38;40;57;82;88;95;113;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,4,2,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,3,False
1,51,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,3,False
2,51;56,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,3,False
3,51;56;67,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,3,False
4,51;56;67;71,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,3,False
5,51;56;67;71;80,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,3,False
6,51;56;67;71;80;87,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,3,False
7,51;56;67;71;80;87;101,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,3,True
8,51;56;67;71;80;87;101;117,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,4,3,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,4,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,4,False
2,12;61,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,4,False
3,12;61;64,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,4,False
4,12;61;64;65,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,4,False
5,12;61;64;65;95,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,4,False
6,12;61;64;65;95;108,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,4,False
7,12;61;64;65;95;108;110,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,4,True
8,12;61;64;65;95;108;110;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,4,4,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,5,False
1,9,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,5,False
2,9;38,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,5,False
3,9;38;64,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,5,False
4,9;38;64;73,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,5,False
5,9;38;64;73;84,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,4,5,False
6,9;38;64;73;84;94,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,4,5,False
7,9;38;64;73;84;94;104,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,4,5,True
8,9;38;45;64;73;84;94;104,118,10,23.20656,3.494927872,26.701487872,15.426216,20.0,46.701487872,True,4,5,False
9,9;38;45;46;64;73;84;94;104,123,5,26.20488,3.515899392,29.720779392,7.747896,20.0,49.720779392,True,4,5,False
10,9;17;38;45;46;64;73;84;94;104,127,1,29.236896,3.532676608,32.769572608,1.591512,20.0,52.769572608,True,4,5,False
11,9;17;32;38;45;46;64;73;84;94;104,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,True,4,5,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,4,6,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,4,6,False
2,12;58,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,4,6,False
3,12;58;62,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,4,6,False
4,12;58;62;107,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,4,6,False
