step,layer,expert_id,token_count,target
2,34,70,8,gpu
2,34,75,8,gpu
2,34,77,8,gpu
2,34,92,8,gpu
2,35,6,8,gpu
2,35,15,8,gpu
2,35,17,8,gpu
2,35,28,8,gpu
2,35,31,8,gpu
2,35,48,8,gpu
2,35,62,1,gpu
2,35,77,1,gpu
2,35,87,6,gpu
2,35,110,8,gpu
2,36,11,8,gpu
2,36,18,8,gpu
2,36,37,8,gpu
2,36,57,8,gpu
2,36,62,8,gpu
2,36,85,5,gpu
2,36,101,8,gpu
2,36,106,8,gpu
2,36,125,3,gpu
2,37,13,8,gpu
2,37,27,8,gpu
2,37,36,8,gpu
2,37,37,8,gpu
2,37,72,8,gpu
2,37,82,8,gpu
2,37,91,8,gpu
2,37,110,8,gpu
2,38,2,8,gpu
2,38,5,8,gpu
2,38,9,2,gpu
2,38,24,8,gpu
2,38,29,8,gpu
2,38,62,8,gpu
2,38,72,2,gpu
