gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,isolation_available,step,layer,selected
5,4;38;43;46;53,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,5,False
6,4;38;43;46;53;65,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,5,False
7,4;38;43;46;53;65;72,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,5,True
8,4;38;43;46;53;65;72;73,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,5,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,6,False
1,33,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,6,False
2,33;49,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,6,False
3,33;49;74,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,6,False
4,33;49;74;82,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,6,False
5,33;49;74;82;88,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,6,False
6,33;49;74;82;88;92,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,6,False
7,33;49;74;82;88;92;112,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,6,True
8,33;49;74;82;88;92;112;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,6,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,7,False
1,11,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,7,False
2,11;12,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,7,False
3,11;12;15,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,7,False
4,11;12;15;19,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,7,False
5,11;12;15;19;29,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,7,False
6,11;12;15;19;29;44,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,7,False
7,11;12;15;19;29;44;63,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,7,True
8,11;12;15;19;29;44;63;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,7,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,8,False
1,23,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,8,False
2,23;45,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,8,False
3,23;45;50,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,8,False
4,23;45;50;54,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,8,False
5,23;45;50;54;68,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,8,False
6,23;45;50;54;68;85,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,8,False
7,23;45;50;54;68;85;117,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,8,True
8,23;32;45;50;54;68;85;117,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,8,False
9,23;32;45;50;54;68;76;85;117,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,8,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,9,False
1,13,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,9,False
2,13;16,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,9,False
3,13;16;21,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,9,False
4,13;16;21;23,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,9,False
5,13;16;21;23;63,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,9,False
6,13;16;21;23;63;67,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,9,False
7,13;16;21;23;63;67;80,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,9,True
8,13;16;21;23;63;67;80;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,9,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,10,False
1,1,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,10,False
2,1;5,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,10,False
3,1;5;31,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,10,False
4,1;5;31;36,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,10,False
5,1;5;31;36;42,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,10,False
6,1;5;31;36;42;48,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,10,False
7,1;5;31;36;42;48;92,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,10,True
8,1;5;19;31;36;42;48;92,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,10,False
9,1;5;19;31;36;42;48;68;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,10,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,11,False
1,15,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,11,False
2,15;22,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,11,False
3,15;22;52,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,11,False
4,15;22;52;54,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,11,False
5,15;22;52;54;76,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,11,False
6,15;22;52;54;76;81,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,11,False
7,15;22;52;54;76;81;121,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,11,True
8,15;22;25;52;54;76;81;121,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,11,False
9,3;15;22;25;52;54;76;81;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,11,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,12,False
1,1,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,12,False
2,1;11,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,12,False
3,1;11;18,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,12,False
4,1;11;18;27,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,12,False
5,1;11;18;27;49,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,12,False
6,1;11;18;27;49;57,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,12,False
7,1;11;18;27;49;57;77,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,12,True
8,1;11;18;27;49;57;77;78,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,12,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,13,False
1,20,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,13,False
2,20;27,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,13,False
3,20;27;63,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,13,False
4,20;27;63;91,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,13,False
5,20;27;63;91;110,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,13,False
6,20;27;63;91;110;122,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,13,False
7,20;27;63;91;104;110;122,55,9,20.309328,3.23068672,23.54001472,13.904904,20.0,43.54001472,True,2,13,True
8,20;27;34;63;91;104;110;122,60,4,23.221536,3.25165824,26.47319424,6.190392,20.0,46.47319424,True,2,13,False
9,20;27;34;37;63;91;104;110;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,13,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,14,False
1,2,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,14,False
2,2;5,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,14,False
3,2;5;14,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,14,False
4,2;5;14;61,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,14,False
5,2;5;14;61;81,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,14,False
6,2;5;14;61;81;83,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,14,False
7,2;5;14;61;81;83;97,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,14,True
8,2;5;14;61;81;83;97;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,14,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,15,False
1,2,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,15,False
2,2;21,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,15,False
3,2;21;50,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,15,False
4,2;21;50;58,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,15,False
5,2;21;50;58;64,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,15,False
6,2;21;50;58;64;84,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,15,False
7,2;21;50;58;64;84;122,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,15,True
8,2;21;50;58;64;84;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,15,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,16,False
1,23,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,16,False
2,23;42,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,16,False
3,23;42;48,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,16,False
4,23;42;48;54,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,16,False
5,23;42;48;54;62,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,16,False
6,23;42;48;54;62;97,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,16,False
7,23;42;48;54;62;97;107,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,16,True
8,23;42;48;54;62;97;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,16,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,17,False
1,13,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,17,False
2,13;73,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,17,False
3,13;73;80,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,17,False
4,13;73;80;96,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,17,False
5,13;73;80;96;108,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,17,False
6,13;73;80;96;108;116,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,17,False
7,13;73;80;96;108;116;122,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,17,True
8,13;73;80;96;108;116;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,17,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,18,False
1,32,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,18,False
2,32;58,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,18,False
3,32;58;82,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,18,False
4,32;58;82;88,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,18,False
5,32;58;82;88;91,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,18,False
6,32;58;82;88;91;107,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,18,False
7,32;58;82;88;91;107;112,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,18,True
8,32;58;82;88;91;107;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,18,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,19,False
1,28,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,19,False
2,28;29,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,19,False
3,28;29;52,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,19,False
4,28;29;52;56,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,19,False
5,28;29;52;56;92,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,19,False
6,28;29;52;56;92;114,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,19,False
7,28;29;52;56;92;114;119,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,19,True
8,15;28;29;52;56;92;114;119,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,19,False
9,10;15;28;29;52;56;92;114;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,19,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,20,False
1,6,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,20,False
2,6;45,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,20,False
3,6;45;53,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,20,False
4,6;45;53;69,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,20,False
5,6;45;53;69;85,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,20,False
6,6;45;53;69;85;92,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,20,False
7,6;45;53;69;85;92;114,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,20,True
8,6;45;53;69;76;85;92;114,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,20,False
9,6;45;53;69;72;76;85;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,20,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,21,False
1,0,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,21,False
2,0;2,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,21,False
3,0;2;11,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,21,False
4,0;2;11;13,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,21,False
5,0;2;11;13;51,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,21,False
6,0;2;11;13;51;56,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,21,False
7,0;2;11;13;51;56;63,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,21,True
8,0;2;11;13;38;51;56;63,63,1,23.276448,3.264241152,26.540689152,1.591512,20.0,46.540689152,True,2,21,False
9,0;2;11;13;38;51;56;63;67,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,21,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,22,False
1,1,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,22,False
2,1;12,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,22,False
3,1;12;31,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,22,False
4,1;12;31;36,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,22,False
5,1;12;31;36;48,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,22,False
6,1;12;31;36;48;71,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,22,False
7,1;12;31;36;48;71;75,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,22,True
8,1;12;31;36;48;71;75;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,22,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,23,False
1,4,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,23,False
2,4;15,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,23,False
3,4;15;25,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,23,False
4,4;15;25;48,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,23,False
5,4;15;25;48;54,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,23,False
6,4;15;25;48;54;76,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,23,False
7,4;15;25;48;54;76;81,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,23,True
8,4;15;25;48;54;76;81;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,23,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,24,False
1,1,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,24,False
2,1;11,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,24,False
3,1;11;18,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,24,False
4,1;11;18;37,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,24,False
5,1;11;18;37;77,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,24,False
6,1;11;18;37;77;89,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,24,False
7,1;11;18;37;77;89;108,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,24,True
8,1;11;18;20;37;77;89;108,62,2,23.24868,3.260046848,26.508726848,3.112512,20.0,46.508726848,True,2,24,False
9,1;11;18;20;28;37;77;89;108,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,24,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,25,False
1,34,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,25,False
2,34;37,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,25,False
3,34;37;50,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,25,False
4,34;37;50;91,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,25,False
5,34;37;50;91;110,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,25,False
6,1;34;37;50;91;110,47,17,17.347512,3.197132288,20.544644288,26.217672,20.0,46.217672,True,2,25,False
7,1;34;37;50;52;91;110,51,13,20.314632,3.213909504,23.528541504,20.061912,20.0,43.528541504,True,2,25,True
8,1;34;37;50;52;72;91;110,55,9,23.25336,3.23068672,26.48404672,13.904904,20.0,46.48404672,True,2,25,False
9,1;34;37;50;52;72;91;110;116,59,5,26.20488,3.247463936,29.452343936,7.747896,20.0,49.452343936,True,2,25,False
10,1;34;37;50;52;72;91;110;116;124,62,2,29.209128,3.260046848,32.469174848,3.112512,20.0,52.469174848,True,2,25,False
11,1;34;37;50;52;72;91;110;116;122;124,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,True,2,25,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,26,False
1,2,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,26,False
2,2;9,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,26,False
3,2;9;31,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,26,False
4,2;9;31;61,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,26,False
5,2;9;31;61;72,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,26,False
6,2;9;31;61;72;81,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,26,False
7,2;9;31;61;72;81;109,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,26,True
8,2;9;31;61;72;81;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,26,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,27,False
1,2,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,27,False
2,2;11,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,27,False
3,2;11;15,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,27,False
4,2;11;15;84,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,27,False
5,2;11;15;84;118,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,27,False
6,2;11;15;84;118;122,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,27,False
7,2;11;15;21;84;118;122,55,9,20.309328,3.23068672,23.54001472,13.904904,20.0,43.54001472,True,2,27,True
8,2;11;15;21;26;84;118;122,62,2,23.24868,3.260046848,26.508726848,3.112512,20.0,46.508726848,True,2,27,False
9,2;11;15;21;24;26;84;118;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,27,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,28,False
1,23,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,28,False
2,23;42,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,28,False
3,23;42;48,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,28,False
4,23;42;48;54,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,28,False
5,23;42;48;54;107,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,28,False
6,23;42;48;54;107;122,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,28,False
7,23;42;48;54;74;107;122,55,9,20.309328,3.23068672,23.54001472,13.904904,20.0,43.54001472,True,2,28,True
8,23;42;48;54;74;91;107;122,62,2,23.24868,3.260046848,26.508726848,3.112512,20.0,46.508726848,True,2,28,False
9,23;42;48;54;74;91;97;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,28,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,29,False
1,13,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,29,False
2,13;34,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,29,False
3,13;34;37,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,29,False
4,13;34;37;50,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,29,False
5,13;34;37;50;51,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,29,False
6,13;34;37;50;51;96,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,29,False
7,13;34;37;50;51;96;108,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,29,True
8,13;34;37;50;51;96;108;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,True,2,29,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,30,False
1,55,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,30,False
2,55;88,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,30,False
3,55;88;91,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,30,False
4,55;88;91;104,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,30,False
5,55;88;91;104;108,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,30,False
6,55;88;91;104;108;120,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,30,False
7,55;88;91;104;108;120;126,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,30,True
8,55;88;91;104;107;108;120;126,61,3,23.247432,3.255852544,26.503284544,4.670016,20.0,46.503284544,True,2,30,False
9,6;55;88;91;104;107;108;120;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,30,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,31,False
1,15,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,31,False
2,15;24,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,31,False
3,15;24;28,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,31,False
4,15;24;28;36,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,31,False
5,15;24;28;36;59,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,31,False
6,15;24;28;36;59;63,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,31,False
7,15;24;28;36;59;63;114,56,8,20.298408,3.234881024,23.533289024,12.347712,20.0,43.533289024,True,2,31,True
8,11;15;24;28;36;59;63;114,61,3,23.247432,3.255852544,26.503284544,4.670016,20.0,46.503284544,True,2,31,False
9,11;15;24;28;36;41;59;63;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,True,2,31,False
0,,0,64,0.0,0.0,0.0,98.534592,20.0,118.534592,True,2,32,False
1,6,8,56,2.461056,3.033554432,5.494610432,86.22276,20.0,106.22276,True,2,32,False
2,6;24,16,48,5.406336,3.067108864,8.473444864,73.909992,20.0,93.909992,True,2,32,False
3,6;24;48,24,40,8.421504,3.100663296,11.522167296,61.597224,20.0,81.597224,True,2,32,False
4,6;24;48;85,32,32,11.37396,3.134217728,14.508177728,49.28508,20.0,69.28508,True,2,32,False
5,6;24;48;85;113,40,24,14.41128,3.16777216,17.57905216,36.972624,20.0,56.972624,True,2,32,False
6,6;24;48;85;113;124,48,16,17.33004,3.201326592,20.531366592,24.660792,20.0,44.660792,True,2,32,False
