step,layer,expert_id,token_count,target
0,20,9,16,gpu
0,20,16,12,gpu
0,20,45,16,gpu
0,20,48,16,gpu
0,20,53,12,gpu
0,20,65,16,gpu
0,20,72,7,gpu
0,20,85,16,gpu
0,20,92,1,pim
0,20,114,16,gpu
0,21,0,16,gpu
0,21,2,16,gpu
0,21,11,14,gpu
0,21,13,16,gpu
0,21,16,1,pim
0,21,50,16,gpu
0,21,56,16,gpu
0,21,58,16,gpu
0,21,63,16,gpu
0,21,124,1,pim
0,22,6,16,gpu
0,22,12,16,gpu
0,22,31,16,gpu
0,22,36,16,gpu
0,22,68,16,gpu
0,22,75,16,gpu
0,22,78,16,gpu
0,22,90,16,gpu
0,23,3,16,gpu
0,23,4,16,gpu
0,23,14,16,gpu
0,23,32,16,gpu
0,23,48,16,gpu
0,23,54,16,gpu
0,23,56,16,gpu
0,23,121,16,gpu
0,24,8,2,pim
0,24,11,16,gpu
0,24,21,16,gpu
0,24,23,16,gpu
0,24,28,12,gpu
0,24,57,16,gpu
0,24,62,2,pim
0,24,89,16,gpu
0,24,108,16,gpu
0,24,111,16,gpu
0,25,1,16,gpu
0,25,33,16,gpu
0,25,34,2,pim
0,25,52,16,gpu
0,25,53,14,gpu
0,25,87,16,gpu
0,25,91,16,gpu
0,25,110,16,gpu
0,25,122,16,gpu
0,26,4,15,gpu
0,26,59,1,pim
0,26,61,16,gpu
0,26,67,16,gpu
0,26,81,16,gpu
0,26,94,16,gpu
0,26,104,16,gpu
0,26,109,16,gpu
0,26,121,16,gpu
0,27,2,16,gpu
0,27,15,8,gpu
0,27,33,16,gpu
0,27,49,16,gpu
0,27,51,16,gpu
0,27,106,16,gpu
0,27,118,8,gpu
0,27,122,16,gpu
0,27,127,16,gpu
0,28,42,16,gpu
0,28,48,16,gpu
0,28,58,16,gpu
0,28,91,16,gpu
0,28,97,16,gpu
0,28,98,16,gpu
0,28,109,16,gpu
0,28,122,16,gpu
0,29,33,16,gpu
0,29,34,16,gpu
0,29,50,16,gpu
0,29,59,16,gpu
0,29,75,16,gpu
0,29,80,16,gpu
0,29,105,16,gpu
0,29,120,16,gpu
0,30,24,16,gpu
0,30,58,16,gpu
0,30,63,10,gpu
0,30,71,16,gpu
0,30,84,13,gpu
0,30,87,9,gpu
0,30,107,16,gpu
0,30,122,16,gpu
0,30,126,16,gpu
0,31,10,16,gpu
0,31,24,16,gpu
0,31,36,1,pim
0,31,38,14,gpu
0,31,45,9,gpu
0,31,47,13,gpu
