gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
9,11;18;20;24;28;54;57;62;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,36,True
10,11;13;27;53;71;82;91;110;119;122,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,37,True
10,2;5;16;37;81;91;97;105;109;110,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,38,True
9,5;16;48;49;59;63;72;84;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,39,True
8,12;34;48;91;98;115;119;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,40,True
9,49;68;78;80;82;94;120;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,41,True
9,14;27;30;43;60;63;71;76;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,42,True
9,6;11;29;32;37;45;85;94;98,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,43,True
10,2;15;30;49;50;79;82;108;112;127,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,44,True
9,1;2;4;13;18;53;58;107;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,45,True
9,4;13;15;64;70;76;102;107;112,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,46,True
9,7;22;36;38;46;48;58;110;112,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,47,True
8,23;30;41;79;86;105;112;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,0,True
8,9;16;28;29;48;68;88;101,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,1,True
8,23;25;44;56;71;72;74;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,2,True
8,3;30;32;53;56;99;101;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,3,True
8,12;19;26;60;64;65;100;108,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,4,True
8,4;17;46;63;65;73;95;104,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,5,True
8,22;33;39;49;58;74;82;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,6,True
9,15;19;24;29;44;56;63;114;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,7,True
8,11;17;22;45;50;85;100;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,8,True
9,6;13;23;38;39;63;66;67;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,9,True
10,1;5;6;19;36;42;48;66;92;98,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,10,True
10,14;17;22;36;52;62;76;104;117;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,11,True
9,11;19;20;28;41;57;59;111;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,12,True
11,11;13;20;27;34;52;84;93;104;110;117,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,5,13,True
10,2;5;14;24;61;66;72;97;102;109,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,14,True
9,2;58;63;64;79;84;111;122;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,15,True
10,6;42;46;48;70;93;97;107;116;122,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,16,True
10,73;75;80;90;94;105;116;122;123;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,17,True
8,32;33;58;74;82;91;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,18,True
10,10;11;28;29;32;44;52;56;63;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,19,True
9,0;45;48;76;85;92;114;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,20,True
10,2;6;11;32;38;39;44;63;67;115,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,21,True
9,1;12;36;42;48;71;75;89;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,22,True
10,4;14;17;31;36;62;65;76;108;117,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,23,True
8,11;18;19;20;28;57;59;108,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,24,True
10,13;34;50;52;72;74;84;86;87;110,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,25,True
9,5;24;27;29;59;72;91;97;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,26,True
8,15;63;64;79;84;111;118;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,27,True
9,6;11;42;70;91;97;98;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,28,True
8,13;37;46;70;94;105;120;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,29,True
9,6;25;33;39;48;58;74;82;98,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,30,True
11,2;10;24;28;29;36;41;44;59;63;115,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,5,31,True
9,0;10;48;72;85;90;108;113;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,32,True
9,2;6;13;32;38;39;53;63;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,33,True
10,1;5;29;35;36;42;75;84;89;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,34,True
10,6;31;32;36;62;65;104;110;117;120,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,35,True
8,11;18;19;20;57;59;62;101,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,36,True
9,1;2;13;27;50;82;84;91;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,37,True
10,2;16;24;27;91;102;108;109;110;113,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,38,True
10,5;16;48;58;63;72;79;84;111;118,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,39,True
9,11;19;48;69;70;91;97;98;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,40,True
9,37;46;80;81;94;105;116;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,41,True
10,0;14;30;58;60;63;66;70;76;109,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,42,True
10,11;18;45;51;56;80;94;96;99;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,43,True
9,2;7;12;15;79;99;103;104;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,44,True
9,1;4;13;16;36;53;58;76;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,45,True
8,4;13;29;42;46;48;81;102,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,46,True
10,10;38;46;51;58;67;71;83;108;110,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,47,True
8,23;66;70;77;86;87;91;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,0,True
8,13;14;29;78;86;101;104;107,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,1,True
8,15;23;56;64;71;72;115;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,2,True
9,23;32;46;53;56;80;90;117;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,3,True
8,12;19;64;65;93;108;110;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,4,True
9,4;6;41;45;46;53;63;65;95,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,5,True
9,22;33;49;58;74;82;101;116;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,6,True
9,15;19;24;29;44;52;63;114;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,7,True
8,22;45;68;85;92;97;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,8,True
8,6;13;23;38;67;69;92;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,9,True
8,0;1;5;19;36;42;48;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,10,True
8,14;15;17;52;62;81;110;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,11,True
9,11;18;27;37;41;57;85;106;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,12,True
8,20;33;37;52;92;93;104;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,13,True
8,2;5;9;24;29;61;92;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,14,True
8,0;2;51;58;79;84;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,15,True
8,23;42;48;91;93;97;98;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,16,True
8,70;73;80;90;116;122;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,17,True
8,25;58;74;82;91;107;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,18,True
8,15;28;29;52;56;92;102;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,19,True
8,45;51;68;76;85;92;114;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,20,True
8,2;32;38;44;51;56;63;67,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,21,True
9,0;1;36;42;48;70;71;75;77,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,22,True
8,6;14;15;17;31;48;110;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,23,True
8,11;18;28;37;62;101;106;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,24,True
9,13;34;37;72;84;91;110;122;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,25,True
8,5;9;24;29;72;87;97;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,26,True
11,2;14;24;26;33;49;51;84;99;102;118,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,27,True
9,23;42;48;63;70;91;97;98;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,28,True
8,13;14;34;37;51;70;120;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,29,True
10,6;25;33;39;48;58;79;82;93;94,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,30,True
8,24;28;29;38;39;59;87;115,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,31,True
9,5;18;24;48;51;72;85;118;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,32,True
11,6;13;38;39;44;53;56;63;67;115;124,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,33,True
8,1;5;36;42;70;75;77;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,34,True
9,6;15;17;28;31;48;62;77;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,35,True
8,11;18;37;57;62;101;106;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,36,True
8,13;27;36;37;72;82;91;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,37,True
9,2;9;24;29;62;72;97;109;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,38,True
9,5;14;16;48;49;51;58;84;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,39,True
10,4;19;23;48;50;69;91;105;122;123,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,40,True
8,49;51;58;80;81;100;116;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,41,True
9,25;28;30;43;63;76;88;115;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,42,True
10,2;11;18;29;37;45;46;91;96;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,43,True
8,2;12;15;49;79;104;112;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,44,True
9,1;2;3;4;53;54;60;65;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,45,True
8,4;13;17;40;48;64;74;102,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,46,True
8,39;41;45;46;54;58;79;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,47,True
8,0;27;33;37;64;68;72;79,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,0,True
8,14;19;28;88;90;96;101;111,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,1,True
8,46;56;71;72;74;77;94;107,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,2,True
9,3;37;51;53;56;71;99;101;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,3,True
9,12;19;52;53;65;89;107;108;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,4,True
8,4;32;41;46;63;65;73;84,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,5,True
8,33;49;58;74;82;92;112;116,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,6,True
8,15;19;24;44;52;63;114;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,7,True
9,17;22;23;50;53;68;76;100;123,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,8,True
8,0;2;13;34;39;69;82;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,9,True
9,0;1;6;19;36;48;55;67;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,10,True
8,3;48;52;75;81;104;110;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,11,True
9,11;18;28;37;41;78;92;111;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,12,True
8,1;31;43;52;61;63;104;117,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,13,True
8,2;19;49;66;78;92;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,14,True
9,0;26;50;58;79;84;122;125;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,15,True
9,35;42;48;70;82;91;97;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,16,True
9,13;73;80;90;100;118;122;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,17,True
9,25;49;58;74;82;87;104;112;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,18,True
8,15;24;29;52;56;63;114;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,19,True
8,10;48;76;85;92;114;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,20,True
8,2;8;13;34;39;51;63;69,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,21,True
8,0;1;9;12;36;48;67;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,22,True
10,5;6;14;15;31;36;75;104;110;117,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,23,True
8,11;18;28;37;57;59;101;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,24,True
9,1;13;43;52;72;91;99;108;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,25,True
8,2;19;27;29;49;59;78;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,26,True
8,0;15;26;33;63;79;84;111,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,27,True
9,10;42;53;70;82;91;98;109;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,28,True
9,3;13;37;40;51;54;105;120;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,29,True
9,6;18;25;48;58;82;93;94;98,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,30,True
9,24;29;38;41;47;56;87;114;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,31,True
11,10;48;50;51;76;78;85;92;108;123;124,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,32,True
9,4;13;15;34;39;51;63;67;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,33,True
9,0;1;9;22;67;81;84;92;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,34,True
9,5;6;15;31;51;75;77;104;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,35,True
9,11;18;28;37;57;59;62;101;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,36,True
11,1;13;27;43;52;61;72;86;91;97;110,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,37,True
8,2;19;26;27;49;78;92;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,38,True
10,0;14;16;25;26;48;50;51;63;84,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,39,True
9,19;28;35;49;82;98;109;116;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,40,True
8,6;37;54;99;116;118;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,41,True
10,4;30;33;66;70;71;76;84;106;116,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,42,True
9,41;45;61;69;85;86;106;111;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,43,True
8,24;42;49;62;79;82;96;103,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,44,True
10,1;3;7;34;43;48;51;60;67;88,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,45,True
9,4;13;26;33;40;54;79;102;107,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,46,True
9,0;17;23;39;42;80;96;106;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,47,True
