step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,21,97,1,0.015625,0.127419978,0
0,21,102,1,0.015625,0.097696289,0
0,21,104,1,0.015625,0.126171485,0
0,21,118,1,0.015625,0.200459778,0
0,22,98,8,0.125,1.967657328,1
0,22,56,6,0.09375,0.606542945,2
0,22,26,5,0.078125,0.651037924,3
0,22,53,5,0.078125,0.680416845,4
0,22,69,5,0.078125,0.63001246,5
0,22,30,4,0.0625,0.362529427,6
0,22,61,4,0.0625,0.453954071,7
0,22,78,4,0.0625,0.438401505,8
0,22,105,4,0.0625,0.413849041,0
0,22,73,3,0.046875,0.225518219,0
0,22,74,3,0.046875,0.301783338,0
0,22,43,2,0.03125,0.163875602,0
0,22,58,2,0.03125,0.168852024,0
0,22,68,2,0.03125,0.199430816,0
0,22,16,1,0.015625,0.067178451,0
0,22,50,1,0.015625,0.09345039,0
0,22,62,1,0.015625,0.177337676,0
0,22,83,1,0.015625,0.105893165,0
0,22,86,1,0.015625,0.093645453,0
0,22,90,1,0.015625,0.092740156,0
0,22,97,1,0.015625,0.105893165,0
0,23,7,7,0.109375,0.934950404,1
0,23,21,7,0.109375,1.135488071,2
0,23,23,6,0.09375,0.746979453,3
0,23,96,6,0.09375,0.815029547,4
0,23,61,5,0.078125,0.591580801,5
0,23,125,5,0.078125,0.714110851,6
0,23,24,4,0.0625,0.439949632,7
0,23,26,4,0.0625,0.360492699,8
0,23,49,4,0.0625,0.45470757,0
0,23,82,3,0.046875,0.405550443,0
0,23,3,2,0.03125,0.306740254,0
0,23,63,2,0.03125,0.206314206,0
0,23,0,1,0.015625,0.089071497,0
0,23,6,1,0.015625,0.102342382,0
0,23,28,1,0.015625,0.087073356,0
0,23,30,1,0.015625,0.110063575,0
0,23,43,1,0.015625,0.091898933,0
0,23,58,1,0.015625,0.076054439,0
0,23,59,1,0.015625,0.088438563,0
0,23,67,1,0.015625,0.146854073,0
0,23,89,1,0.015625,0.096309252,0
0,24,56,8,0.125,1.252461858,1
0,24,65,8,0.125,1.524686418,2
0,24,24,5,0.078125,0.736160986,3
