gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
13,3;4;5;14;15;31;48;54;65;76;120;121;125,64,0,38.22468,3.268435456,41.493115456,0.0,20.0,61.493115456,4,23,True
13,8;11;28;37;57;59;85;91;92;96;101;109;111,64,0,38.22468,3.268435456,41.493115456,0.0,20.0,61.493115456,4,24,True
15,0;13;20;31;52;72;85;86;92;93;99;104;110;119;122,64,0,44.185128,3.268435456,47.453563456,0.0,20.0,67.453563456,4,25,True
12,2;19;29;49;59;66;81;91;94;109;113;116,64,0,35.209512,3.268435456,38.477947456,0.0,20.0,58.477947456,4,26,True
13,11;15;21;26;49;50;63;79;84;88;111;122;125,64,0,38.22468,3.268435456,41.493115456,0.0,20.0,61.493115456,4,27,True
11,10;42;48;49;53;70;82;97;98;107;122,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,28,True
14,13;22;30;37;50;61;72;75;93;99;116;120;123;124,64,0,41.16996,3.268435456,44.438395456,0.0,20.0,64.438395456,4,29,True
16,6;12;18;25;32;39;48;55;58;74;82;83;87;94;104;120,62,2,47.090472,3.260046848,50.350518848,3.112512,20.0,70.350518848,4,30,True
16,10;19;24;28;29;31;36;39;44;56;59;63;79;106;114;115,64,0,47.130408,3.268435456,50.398843456,0.0,20.0,70.398843456,4,31,True
16,3;6;9;10;23;42;45;50;68;72;76;85;90;92;118;124,62,2,47.090472,3.260046848,50.350518848,3.112512,20.0,70.350518848,4,32,True
15,2;6;8;11;13;14;15;25;39;51;56;63;69;81;84,64,0,44.185128,3.268435456,47.453563456,0.0,20.0,67.453563456,4,33,True
16,0;1;5;7;9;10;20;22;29;42;58;68;75;81;92;114,64,0,47.130408,3.268435456,50.398843456,0.0,20.0,70.398843456,4,34,True
16,4;5;11;14;15;36;48;51;62;77;94;96;101;110;120;121,60,4,47.063328,3.25165824,50.31498624,6.190392,20.0,70.31498624,4,35,True
16,11;14;18;28;50;57;59;62;85;91;92;101;108;111;115;122,61,3,47.089224,3.255852544,50.345076544,4.670016,20.0,70.345076544,4,36,True
16,13;20;27;52;71;72;82;85;86;91;92;103;104;110;112;119,62,2,47.090472,3.260046848,50.350518848,3.112512,20.0,70.350518848,4,37,True
16,2;5;19;27;29;31;49;69;91;92;94;97;108;109;113;125,61,3,47.089224,3.255852544,50.345076544,4.670016,20.0,70.345076544,4,38,True
14,0;11;14;15;25;32;48;49;50;75;84;91;110;125,64,0,41.16996,3.268435456,44.438395456,0.0,20.0,64.438395456,4,39,True
16,1;10;19;28;35;42;48;49;53;82;94;97;98;107;113;122,63,1,47.11824,3.264241152,50.382481152,1.591512,20.0,70.382481152,4,40,True
16,6;34;37;49;50;59;61;75;80;88;99;105;116;118;123;124,64,0,47.130408,3.268435456,50.398843456,0.0,20.0,70.398843456,4,41,True
16,4;17;25;30;33;53;56;63;66;67;70;76;88;106;111;114,64,0,47.130408,3.268435456,50.398843456,0.0,20.0,70.398843456,4,42,True
16,10;11;18;39;41;45;61;74;75;80;83;86;91;98;99;111,64,0,47.130408,3.268435456,50.398843456,0.0,20.0,70.398843456,4,43,True
13,5;12;15;24;40;42;49;50;62;79;96;103;127,64,0,38.22468,3.268435456,41.493115456,0.0,20.0,61.493115456,4,44,True
15,1;3;4;7;18;19;29;34;43;48;51;67;77;88;89,64,0,44.185128,3.268435456,47.453563456,0.0,20.0,67.453563456,4,45,True
11,4;26;33;40;43;46;54;76;90;102;107,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,46,True
9,17;19;23;39;42;48;61;80;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,47,True
8,12;24;29;47;66;67;77;86,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,0,True
8,13;14;36;38;67;91;101;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,1,True
8,49;56;60;70;71;72;74;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,2,True
8,3;37;56;71;73;97;117;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,3,True
8,6;12;14;37;43;60;108;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,4,True
8,4;6;12;46;63;65;73;85,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,5,True
8,32;33;39;49;74;82;92;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,6,True
8,15;19;28;29;44;63;68;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,7,True
8,4;22;23;50;54;68;76;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,8,True
8,0;7;8;23;39;67;82;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,9,True
10,1;5;6;19;36;48;59;66;71;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,10,True
8,22;25;31;48;52;75;81;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,11,True
9,11;18;28;37;41;59;91;92;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,12,True
8,1;20;27;52;91;92;104;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,13,True
9,2;5;14;15;24;61;87;109;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,14,True
9,21;26;46;50;58;84;106;125;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,15,True
8,23;42;48;93;97;109;116;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,16,True
8,13;26;73;75;116;118;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,17,True
8,20;32;74;82;87;90;112;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,18,True
8,15;19;28;44;52;63;92;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,19,True
9,4;10;50;54;68;76;85;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,20,True
8,8;13;14;39;63;67;95;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,21,True
8,0;1;36;48;59;71;92;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,22,True
8,25;31;36;38;48;51;81;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,23,True
9,18;28;37;57;59;91;92;109;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,24,True
9,1;31;52;72;91;108;110;119;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,25,True
9,2;5;24;29;31;72;87;91;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,26,True
9,14;26;27;50;84;106;111;118;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,27,True
8,10;42;91;98;100;107;109;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,28,True
8,13;26;37;50;70;105;116;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,29,True
9,6;18;39;55;58;74;82;93;94,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,30,True
8,19;24;28;38;41;63;76;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,31,True
9,4;10;48;54;68;74;76;85;90,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,32,True
9,8;13;14;15;39;51;63;67;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,33,True
9,0;1;5;8;29;36;59;75;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,34,True
8,6;15;17;31;36;48;51;70,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,35,True
8,11;18;37;57;59;62;91;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,36,True
9,1;27;53;72;86;91;108;110;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,37,True
9,2;19;24;29;31;87;91;109;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,38,True
9,14;26;27;46;48;50;84;106;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,39,True
10,19;46;48;62;69;91;94;98;109;122,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,40,True
9,6;37;75;80;81;100;105;116;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,41,True
9,0;30;47;63;66;76;88;95;106,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,42,True
10,11;18;32;45;61;82;86;91;96;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,43,True
9,15;49;50;65;70;79;96;112;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,44,True
8,1;7;19;64;73;98;110;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,45,True
9,4;13;18;40;48;62;64;102;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,46,True
8,22;24;30;38;41;46;58;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,47,True
8,3;12;64;67;79;112;122;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,0,True
8,13;14;20;36;67;68;98;101,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,1,True
8,23;44;56;62;71;72;76;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,2,True
9,11;42;56;71;90;99;118;119;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,3,True
8,12;14;26;33;82;100;108;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,4,True
9,4;12;41;43;46;52;53;65;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,5,True
11,20;33;39;49;58;74;82;92;101;112;121,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,6,True
9,15;19;24;29;44;56;63;68;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,7,True
9,6;11;23;45;50;54;68;76;78,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,8,True
11,0;11;23;39;46;63;67;70;95;107;115,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,9,True
8,1;6;19;36;48;59;84;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,10,True
8,17;22;48;52;76;81;99;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,11,True
9,11;18;27;40;41;49;77;91;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,12,True
12,20;27;31;34;49;52;63;91;92;104;110;119,64,0,35.209512,3.268435456,38.477947456,0.0,20.0,58.477947456,6,13,True
10,2;5;9;14;59;61;63;87;97;109,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,14,True
9,2;15;21;50;58;64;79;84;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,15,True
8,23;42;48;70;93;97;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,16,True
9,34;54;70;73;80;96;116;122;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,17,True
9,20;32;33;58;66;74;82;87;112,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,18,True
8,15;28;29;44;52;56;63;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,19,True
9,0;6;48;68;69;76;85;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,20,True
10,2;11;13;39;51;56;63;67;107;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,21,True
9,0;1;36;48;59;75;84;92;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,22,True
10,14;17;25;31;36;38;48;52;81;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,23,True
9,1;11;18;28;37;77;91;101;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,24,True
8,31;49;50;72;91;110;119;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,25,True
9,2;5;29;31;59;72;87;97;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,26,True
9,14;21;26;50;64;79;84;111;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,27,True
9,23;34;42;70;74;91;98;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,28,True
10,13;34;37;60;70;96;100;120;123;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,29,True
10,6;18;33;39;58;63;82;93;94;120,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,30,True
8,15;24;28;29;38;41;63;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,31,True
10,6;11;48;51;54;68;76;85;90;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,32,True
9,11;39;51;53;56;63;67;115;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,33,True
8,1;8;10;29;36;75;84;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,34,True
9,6;17;28;31;48;51;70;77;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,35,True
9,11;18;49;57;62;77;91;101;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,36,True
9,27;31;34;49;50;72;91;110;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,37,True
9,2;27;29;31;87;97;109;110;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,38,True
9,2;14;16;48;63;84;99;110;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,39,True
8,19;23;27;70;91;94;97;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,40,True
9,37;80;81;96;100;116;118;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,41,True
9,0;28;30;63;66;76;81;88;95,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,42,True
9,11;32;72;74;94;96;98;106;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,43,True
9,7;15;49;50;60;79;94;100;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,44,True
9,4;31;41;54;65;67;110;113;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,45,True
9,4;15;18;20;21;48;70;90;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,46,True
9,7;12;30;41;46;58;65;79;84,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,47,True
8,6;26;43;44;59;65;92;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,0,True
8,26;33;34;49;50;94;111;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,1,True
8,18;49;53;62;72;82;88;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,2,True
8,51;56;67;71;87;101;108;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,3,True
9,12;43;64;100;107;108;114;121;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,4,True
9,20;32;46;53;65;73;84;104;106,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,5,True
8,22;33;49;58;82;92;112;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,6,True
8,15;19;24;29;52;56;114;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,7,True
9,17;22;50;53;58;66;83;92;102,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,8,True
9,2;11;23;26;39;58;67;69;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,9,True
9,1;5;6;19;36;48;59;84;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,10,True
9,14;15;17;52;76;81;104;108;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,11,True
9,11;18;27;39;49;62;91;111;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,12,True
8,13;27;31;33;34;92;93;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,13,True
11,2;5;49;61;63;72;87;92;97;109;113,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,14,True
10,15;24;26;50;58;63;79;84;122;127,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,15,True
8,23;42;48;70;91;97;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,16,True
8,30;34;59;80;90;105;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,17,True
8,58;82;87;91;104;107;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,18,True
9,10;28;29;52;56;76;92;102;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,19,True
9,11;48;53;76;85;92;102;114;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,20,True
8,2;14;26;39;44;56;63;67,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,21,True
10,1;7;8;36;48;59;75;81;84;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,22,True
10,14;17;31;32;36;48;65;104;108;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,23,True
9,11;18;28;57;77;91;109;111;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,24,True
9,13;31;34;43;53;72;84;91;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,25,True
10,2;5;49;59;61;72;87;97;109;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,26,True
8,24;26;27;63;84;106;111;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,27,True
8,10;42;53;70;91;98;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,28,True
8,12;13;34;50;51;59;105;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,29,True
9,6;18;58;62;82;91;93;94;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,30,True
10,24;28;29;38;40;41;59;72;87;102,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,31,True
10,10;11;28;48;83;85;90;99;102;118,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,32,True
9,13;14;26;39;44;63;67;115;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,33,True
8,1;29;42;59;75;81;84;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,34,True
11,6;15;17;28;31;32;62;70;104;110;120,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,35,True
8,11;18;33;47;62;77;109;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,36,True
9,13;27;31;34;72;84;91;97;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,37,True
8,2;19;29;91;97;109;110;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,38,True
8,14;16;26;48;50;63;84;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,39,True
8,4;19;48;53;70;91;98;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,40,True
8,37;72;80;100;105;116;118;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,41,True
9,15;30;33;39;43;58;63;88;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,42,True
10,10;11;18;30;32;37;69;92;98;99,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,43,True
9,12;15;40;49;50;63;79;96;112,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,44,True
11,1;4;18;19;53;65;72;92;98;110;121,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,45,True
8,4;13;17;21;48;64;102;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,46,True
8,38;46;58;65;72;79;108;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,47,True
