case,policy,layer,batch_size,context_length,request_scale,capacity_state,layer_start_us,layer_end_us,layer_span_us,attention_latency_us,local_kv_latency_us,cxl_kv_latency_us,attention_critical_path_us,expert_critical_path_us,cxl_critical_path_us,gpu_request_completion_us,local_kv_request_completion_us,cxl_kv_request_completion_us,pim_request_completion_us,cxl_queue_wait_us_all_requests,cxl_link_busy_ratio
b16_c32k,gpu-only,34,16,32768,4096,spill,771.9408590080022,794.6450019200024,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,35,16,32768,4096,spill,794.6450019200024,817.3491448320026,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,36,16,32768,4096,spill,817.3491448320026,840.0532877440028,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,37,16,32768,4096,spill,840.0532877440028,862.757430656003,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,38,16,32768,4096,spill,862.757430656003,885.4615735680031,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,39,16,32768,4096,spill,885.4615735680031,908.1657164800033,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,40,16,32768,4096,spill,908.1657164800033,930.8698593920035,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,41,16,32768,4096,spill,930.8698593920035,953.5740023040037,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,42,16,32768,4096,spill,953.5740023040037,976.2781452160038,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,43,16,32768,4096,spill,976.2781452160038,998.982288128004,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,44,16,32768,4096,spill,998.982288128004,1021.6864310400042,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,45,16,32768,4096,spill,1021.6864310400042,1044.3905739520044,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,46,16,32768,4096,spill,1044.3905739520044,1067.0947168640046,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,gpu-only,47,16,32768,4096,spill,1067.0947168640046,1089.7988597760047,22.70414291200018,1.0327680000000043,0.094536,3.078816,3.078816,3.586478912,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,0,16,32768,4096,spill,0.0,980.749422912,980.749422912,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,1,16,32768,4096,spill,980.749422912,1961.4988458240002,980.7494229120002,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,2,16,32768,4096,spill,1961.4988458240002,2942.248268735999,980.7494229119986,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,3,16,32768,4096,spill,2942.248268735999,3922.9976916479977,980.7494229119989,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,4,16,32768,4096,spill,3922.9976916479977,4903.7471145599975,980.7494229119998,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,5,16,32768,4096,spill,4903.7471145599975,5884.496537471997,980.7494229119993,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,6,16,32768,4096,spill,5884.496537471997,6865.245960383996,980.7494229119993,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,7,16,32768,4096,spill,6865.245960383996,7845.995383295995,980.7494229119993,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,8,16,32768,4096,spill,7845.995383295995,8826.744806207993,980.7494229119975,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,9,16,32768,4096,spill,8826.744806207993,9807.49422911999,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,10,16,32768,4096,spill,9807.49422911999,10788.243652031986,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,11,16,32768,4096,spill,10788.243652031986,11768.993074943983,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,12,16,32768,4096,spill,11768.993074943983,12749.74249785598,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,13,16,32768,4096,spill,12749.74249785598,13730.491920767976,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,14,16,32768,4096,spill,13730.491920767976,14711.241343679972,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,15,16,32768,4096,spill,14711.241343679972,15691.990766591969,980.7494229119966,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,16,16,32768,4096,spill,15691.990766591969,16672.74018950397,980.7494229120002,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,17,16,32768,4096,spill,16672.74018950397,17653.489612415968,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,18,16,32768,4096,spill,17653.489612415968,18634.239035327966,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,19,16,32768,4096,spill,18634.239035327966,19614.988458239965,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,20,16,32768,4096,spill,19614.988458239965,20595.737881151963,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,21,16,32768,4096,spill,20595.737881151963,21576.48730406396,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,22,16,32768,4096,spill,21576.48730406396,22557.23672697596,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,23,16,32768,4096,spill,22557.23672697596,23537.986149887958,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,24,16,32768,4096,spill,23537.986149887958,24518.735572799957,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,25,16,32768,4096,spill,24518.735572799957,25499.484995711955,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,26,16,32768,4096,spill,25499.484995711955,26480.234418623953,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,27,16,32768,4096,spill,26480.234418623953,27460.98384153595,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,28,16,32768,4096,spill,27460.98384153595,28441.73326444795,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,29,16,32768,4096,spill,28441.73326444795,29422.48268735995,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,30,16,32768,4096,spill,29422.48268735995,30403.232110271947,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,31,16,32768,4096,spill,30403.232110271947,31383.981533183945,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,32,16,32768,4096,spill,31383.981533183945,32364.730956095944,980.7494229119984,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,33,16,32768,4096,spill,32364.730956095944,33345.48037900796,980.7494229120166,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,34,16,32768,4096,spill,33345.48037900796,34326.22980191998,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,35,16,32768,4096,spill,34326.22980191998,35306.979224832,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,36,16,32768,4096,spill,35306.979224832,36287.72864774402,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,37,16,32768,4096,spill,36287.72864774402,37268.47807065604,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,38,16,32768,4096,spill,37268.47807065604,38249.22749356806,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,39,16,32768,4096,spill,38249.22749356806,39229.97691648008,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,40,16,32768,4096,spill,39229.97691648008,40210.7263393921,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,41,16,32768,4096,spill,40210.7263393921,41191.47576230412,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,42,16,32768,4096,spill,41191.47576230412,42172.22518521614,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,43,16,32768,4096,spill,42172.22518521614,43152.97460812816,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,44,16,32768,4096,spill,43152.97460812816,44133.72403104018,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,45,16,32768,4096,spill,44133.72403104018,45114.4734539522,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,46,16,32768,4096,spill,45114.4734539522,46095.22287686422,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b16_c32k,sieve,47,16,32768,4096,spill,46095.22287686422,47075.972299776244,980.7494229120202,941.1240959999999,0.094536,3.078816,941.1240959999999,3.586478912,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,0,32,16384,4096,spill,0.0,23.495733824,23.495733824,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,1,32,16384,4096,spill,23.495733824,46.991467648,23.495733824,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,2,32,16384,4096,spill,46.991467648,70.48720147200001,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,3,32,16384,4096,spill,70.48720147200001,93.98293529600005,23.49573382400004,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,4,32,16384,4096,spill,93.98293529600005,117.47866912000009,23.49573382400004,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,5,32,16384,4096,spill,117.47866912000009,140.97440294400008,23.495733823999984,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,6,32,16384,4096,spill,140.97440294400008,164.47013676800003,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,7,32,16384,4096,spill,164.47013676800003,187.965870592,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,8,32,16384,4096,spill,187.965870592,211.46160441599994,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,9,32,16384,4096,spill,211.46160441599994,234.9573382399999,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,10,32,16384,4096,spill,234.9573382399999,258.45307206399985,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,11,32,16384,4096,spill,258.45307206399985,281.9488058879998,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,12,32,16384,4096,spill,281.9488058879998,305.44453971199977,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,13,32,16384,4096,spill,305.44453971199977,328.9402735359997,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,14,32,16384,4096,spill,328.9402735359997,352.4360073599997,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,15,32,16384,4096,spill,352.4360073599997,375.93174118399963,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,16,32,16384,4096,spill,375.93174118399963,399.4274750079996,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,17,32,16384,4096,spill,399.4274750079996,422.92320883199955,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,18,32,16384,4096,spill,422.92320883199955,446.4189426559995,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,19,32,16384,4096,spill,446.4189426559995,469.91467647999946,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,20,32,16384,4096,spill,469.91467647999946,493.4104103039994,23.495733823999956,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,21,32,16384,4096,spill,493.4104103039994,516.9061441279995,23.49573382400007,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,22,32,16384,4096,spill,516.9061441279995,540.4018779519995,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,23,32,16384,4096,spill,540.4018779519995,563.8976117759995,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,24,32,16384,4096,spill,563.8976117759995,587.3933455999995,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,25,32,16384,4096,spill,587.3933455999995,610.8890794239995,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,26,32,16384,4096,spill,610.8890794239995,634.3848132479995,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,27,32,16384,4096,spill,634.3848132479995,657.8805470719996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,28,32,16384,4096,spill,657.8805470719996,681.3762808959996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,29,32,16384,4096,spill,681.3762808959996,704.8720147199996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,30,32,16384,4096,spill,704.8720147199996,728.3677485439996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,31,32,16384,4096,spill,728.3677485439996,751.8634823679996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,32,32,16384,4096,spill,751.8634823679996,775.3592161919996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,33,32,16384,4096,spill,775.3592161919996,798.8549500159996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,34,32,16384,4096,spill,798.8549500159996,822.3506838399996,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,35,32,16384,4096,spill,822.3506838399996,845.8464176639997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,36,32,16384,4096,spill,845.8464176639997,869.3421514879997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,37,32,16384,4096,spill,869.3421514879997,892.8378853119997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,38,32,16384,4096,spill,892.8378853119997,916.3336191359997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,39,32,16384,4096,spill,916.3336191359997,939.8293529599997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,40,32,16384,4096,spill,939.8293529599997,963.3250867839997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,41,32,16384,4096,spill,963.3250867839997,986.8208206079997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,42,32,16384,4096,spill,986.8208206079997,1010.3165544319997,23.495733824000013,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,43,32,16384,4096,spill,1010.3165544319997,1033.8122882559999,23.495733824000126,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,44,32,16384,4096,spill,1033.8122882559999,1057.3080220800002,23.495733824000354,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,45,32,16384,4096,spill,1057.3080220800002,1080.8037559040006,23.495733824000354,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,46,32,16384,4096,spill,1080.8037559040006,1104.299489728001,23.495733824000354,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,gpu-only,47,32,16384,4096,spill,1104.299489728001,1127.7952235520013,23.495733824000354,1.0655360000000087,0.094536,3.078816,3.078816,4.123349824,3.078816,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,0,32,16384,4096,spill,0.0,983.1410138240001,983.1410138240001,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,1,32,16384,4096,spill,983.1410138240001,1966.2820276480004,983.1410138240003,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,2,32,16384,4096,spill,1966.2820276480004,2949.423041472001,983.1410138240005,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,3,32,16384,4096,spill,2949.423041472001,3932.5640552960012,983.1410138240003,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,4,32,16384,4096,spill,3932.5640552960012,4915.705069119999,983.141013823998,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,5,32,16384,4096,spill,4915.705069119999,5898.846082943997,983.141013823998,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
b32_c16k,sieve,6,32,16384,4096,spill,5898.846082943997,6881.987096767995,983.141013823998,942.724096,0.094536,3.078816,942.724096,4.123349824,0.0,0.049608,0.094536,3.078816,0.0,2588.866176,0.9191578840697203
