design_id,config_id,chunk_count,buffer_slots,policy,layer,layer_start_us,layer_end_us,layer_span_us,attention_latency_us,routing_control_latency_us,expert_latency_us,combine_latency_us,first_partial_ready_offset_us,last_partial_ready_offset_us,first_merge_start_offset_us,last_merge_end_offset_us,gpu_merge_us,cxl_pim_pipeline_us,interpolation
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,5,59767.914218324564,71721.49706198952,11953.582843664954,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.67439608847,9318.271836088512,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,6,71721.49706198952,83675.07990565445,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088449,9318.27183608849,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,7,83675.07990565445,95628.66274931938,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088449,9318.27183608849,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,8,95628.66274931938,107582.24559298431,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088449,9318.27183608849,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,9,107582.24559298431,119535.82843664924,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088449,9318.27183608849,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,10,119535.82843664924,131489.41128031418,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088449,9318.27183608849,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,11,131489.41128031418,143442.99412397906,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,12,143442.99412397906,155396.57696764395,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,13,155396.57696764395,167350.15981130884,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,14,167350.15981130884,179303.74265497373,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,15,179303.74265497373,191257.32549863862,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,16,191257.32549863862,203210.9083423035,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,17,203210.9083423035,215164.4911859684,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,18,215164.4911859684,227118.07402963328,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,19,227118.07402963328,239071.65687329817,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,20,239071.65687329817,251025.23971696306,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,21,251025.23971696306,262978.822560628,11953.582843664946,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088492,9318.271836088417,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,22,262978.822560628,274932.4054042931,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,23,274932.4054042931,286885.9882479582,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,24,286885.9882479582,298839.5710916233,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,25,298839.5710916233,310793.15393528837,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,26,310793.15393528837,322746.73677895346,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,27,322746.73677895346,334700.31962261855,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,28,334700.31962261855,346653.90246628365,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,29,346653.90246628365,358607.48530994874,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,30,358607.48530994874,370561.0681536138,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,31,370561.0681536138,382514.6509972789,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,32,382514.6509972789,394468.233840944,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,33,394468.233840944,406421.8166846091,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,34,406421.8166846091,418375.3995282742,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,35,418375.3995282742,430328.9823719393,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,36,430328.9823719393,442282.5652156044,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,37,442282.5652156044,454236.1480592695,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,38,454236.1480592695,466189.73090293456,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,39,466189.73090293456,478143.31374659966,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,40,478143.31374659966,490096.89659026475,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,41,490096.89659026475,502050.47943392984,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,42,502050.47943392984,514004.06227759493,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,43,514004.06227759493,525957.64512126,11953.582843665034,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088463,9318.271836088621,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,44,525957.64512126,537911.2279649244,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088347,9318.271836088039,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,45,537911.2279649244,549864.8108085889,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088347,9318.271836088039,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,46,549864.8108085889,561818.3936522533,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088347,9318.271836088039,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,47,561818.3936522533,573771.9764959178,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9225.391344,9308.674396088347,9318.271836088039,9.59744,9225.391344,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,0,0.0,11953.582843664917,11953.582843664917,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088467,9318.271836088465,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,1,11953.582843664917,23907.16568732986,11953.582843664943,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088467,9318.27183608848,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,2,23907.16568732986,35860.74853099476,11953.582843664899,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088467,9318.27183608845,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,3,35860.74853099476,47814.33137465966,11953.582843664903,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.67439608847,9318.271836088454,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,4,47814.33137465966,59767.914218324564,11953.582843664903,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.67439608847,9318.271836088454,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,5,59767.914218324564,71721.49706198952,11953.582843664954,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.67439608847,9318.271836088512,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,6,71721.49706198952,83675.07990565445,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088449,9318.27183608849,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,7,83675.07990565445,95628.66274931938,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088449,9318.27183608849,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,8,95628.66274931938,107582.24559298431,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088449,9318.27183608849,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,9,107582.24559298431,119535.82843664924,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088449,9318.27183608849,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,10,119535.82843664924,131489.41128031418,11953.582843664932,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088449,9318.27183608849,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,11,131489.41128031418,143442.99412397906,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,12,143442.99412397906,155396.57696764395,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,13,155396.57696764395,167350.15981130884,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,14,167350.15981130884,179303.74265497373,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,15,179303.74265497373,191257.32549863862,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,16,191257.32549863862,203210.9083423035,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,17,203210.9083423035,215164.4911859684,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,18,215164.4911859684,227118.07402963328,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,19,227118.07402963328,239071.65687329817,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,20,239071.65687329817,251025.23971696306,11953.582843664888,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,21,251025.23971696306,262978.822560628,11953.582843664946,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088492,9318.271836088417,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,22,262978.822560628,274932.4054042931,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,23,274932.4054042931,286885.9882479582,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,24,286885.9882479582,298839.5710916233,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,25,298839.5710916233,310793.15393528837,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,26,310793.15393528837,322746.73677895346,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,27,322746.73677895346,334700.31962261855,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,28,334700.31962261855,346653.90246628365,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,29,346653.90246628365,358607.48530994874,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,30,358607.48530994874,370561.0681536138,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,31,370561.0681536138,382514.6509972789,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,32,382514.6509972789,394468.233840944,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,33,394468.233840944,406421.8166846091,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,34,406421.8166846091,418375.3995282742,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,35,418375.3995282742,430328.9823719393,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,36,430328.9823719393,442282.5652156044,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,37,442282.5652156044,454236.1480592695,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,38,454236.1480592695,466189.73090293456,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,39,466189.73090293456,478143.31374659966,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,40,478143.31374659966,490096.89659026475,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,41,490096.89659026475,502050.47943392984,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,42,502050.47943392984,514004.06227759493,11953.582843665092,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,43,514004.06227759493,525957.64512126,11953.582843665034,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088463,9318.271836088621,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,44,525957.64512126,537911.2279649244,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088347,9318.271836088039,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,45,537911.2279649244,549864.8108085889,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088347,9318.271836088039,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,46,549864.8108085889,561818.3936522533,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088347,9318.271836088039,9.59744,9159.964944,0
c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,47,561818.3936522533,573771.9764959178,11953.582843664452,9320.373084088467,3.070016,26.557051456,1.036864,1156.217088,9159.964944,9308.674396088347,9318.271836088039,9.59744,9159.964944,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,0,0.0,11945.384763664919,11945.384763664919,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088467,9310.073756088466,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,1,11945.384763664919,23890.76952732985,11945.38476366493,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088467,9310.073756088466,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,2,23890.76952732985,35836.15429099477,11945.384763664919,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088467,9310.07375608847,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,3,35836.15429099477,47781.53905465969,11945.384763664923,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.67439608847,9310.073756088474,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,4,47781.53905465969,59726.92381832461,11945.384763664923,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.67439608847,9310.073756088474,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,5,59726.92381832461,71672.30858198952,11945.384763664908,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.67439608847,9310.073756088466,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,6,71672.30858198952,83617.6933456544,11945.384763664886,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088449,9310.073756088444,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,7,83617.6933456544,95563.07810931929,11945.384763664886,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088449,9310.073756088444,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,8,95563.07810931929,107508.46287298418,11945.384763664886,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088449,9310.073756088444,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,9,107508.46287298418,119453.84763664906,11945.384763664886,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088449,9310.073756088444,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,10,119453.84763664906,131399.23240031395,11945.384763664886,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088449,9310.073756088444,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,11,131399.23240031395,143344.61716397892,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,12,143344.61716397892,155290.0019276439,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,13,155290.0019276439,167235.38669130887,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,14,167235.38669130887,179180.77145497384,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,15,179180.77145497384,191126.15621863882,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,16,191126.15621863882,203071.5409823038,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,17,203071.5409823038,215016.92574596877,11945.384763664973,9312.175004088467,3.070016,26.557051456,1.036864,2304.424512,2304.424512,9308.674396088492,9310.073756088503,1.39936,2304.424512,0
