step,layer,expert_id,token_count,target
0,27,0,1,pim
0,27,3,1,pim
0,27,10,5,gpu
0,27,13,1,pim
0,27,16,2,pim
0,27,17,1,pim
0,27,18,3,gpu
0,27,23,2,pim
0,27,49,6,gpu
0,27,56,3,gpu
0,27,59,6,gpu
0,27,61,1,pim
0,27,70,7,gpu
0,27,76,1,pim
0,27,78,1,pim
0,27,82,1,pim
0,27,85,2,pim
0,27,86,1,pim
0,27,87,2,pim
0,27,90,2,pim
0,27,101,5,gpu
0,27,103,1,pim
0,27,120,5,gpu
0,27,123,1,pim
0,27,127,3,gpu
0,28,7,2,gpu
0,28,8,2,pim
0,28,12,1,pim
0,28,15,1,pim
0,28,16,1,pim
0,28,17,3,gpu
0,28,18,2,pim
0,28,19,2,pim
0,28,22,1,pim
0,28,24,1,pim
0,28,45,2,pim
0,28,50,3,gpu
0,28,55,4,gpu
0,28,65,1,pim
0,28,73,6,gpu
0,28,80,1,pim
0,28,81,5,gpu
0,28,83,2,pim
0,28,84,4,gpu
0,28,87,3,gpu
0,28,89,1,pim
0,28,103,3,gpu
0,28,105,1,pim
0,28,111,1,pim
0,28,114,1,pim
0,28,115,1,pim
0,28,117,1,pim
0,28,119,4,gpu
0,28,121,1,pim
0,28,124,3,gpu
0,29,1,5,gpu
0,29,2,1,pim
0,29,16,1,pim
0,29,18,7,gpu
0,29,19,2,pim
0,29,21,4,gpu
0,29,35,1,pim
0,29,42,1,pim
0,29,45,1,pim
0,29,46,1,pim
0,29,48,2,pim
0,29,52,3,gpu
0,29,55,3,gpu
0,29,56,1,pim
0,29,66,2,pim
0,29,69,4,gpu
0,29,72,1,pim
0,29,77,1,pim
0,29,78,3,gpu
0,29,83,7,gpu
0,29,85,2,pim
0,29,91,1,pim
0,29,102,2,pim
0,29,103,3,gpu
0,29,116,3,gpu
0,29,117,1,pim
0,29,120,1,pim
0,30,8,3,gpu
0,30,12,3,gpu
0,30,16,1,pim
0,30,19,1,pim
0,30,24,1,pim
0,30,25,2,gpu
0,30,27,1,pim
0,30,30,2,gpu
0,30,32,2,pim
0,30,34,3,gpu
0,30,40,1,pim
0,30,44,5,gpu
0,30,51,1,pim
0,30,53,3,gpu
0,30,56,6,gpu
0,30,63,1,pim
0,30,64,2,pim
0,30,68,1,pim
0,30,71,5,gpu
0,30,74,2,pim
0,30,76,1,pim
0,30,78,1,pim
0,30,79,1,pim
0,30,80,3,gpu
0,30,83,2,pim
0,30,100,1,pim
0,30,105,5,gpu
0,30,107,1,pim
0,30,110,2,pim
0,30,115,1,pim
0,31,3,5,gpu
0,31,9,3,gpu
0,31,18,5,gpu
0,31,24,1,pim
0,31,25,1,pim
0,31,28,2,pim
0,31,31,3,gpu
0,31,34,1,pim
0,31,39,2,pim
0,31,44,1,pim
0,31,45,1,pim
0,31,49,3,gpu
0,31,51,2,pim
0,31,59,5,gpu
0,31,60,3,gpu
0,31,62,1,pim
0,31,71,1,pim
0,31,72,1,pim
0,31,75,6,gpu
0,31,78,1,pim
0,31,79,2,pim
0,31,98,3,gpu
0,31,101,1,pim
0,31,106,1,pim
0,31,109,6,gpu
0,31,120,1,pim
0,31,122,1,pim
0,31,127,1,pim
0,32,3,2,gpu
0,32,9,1,pim
0,32,14,1,pim
0,32,22,1,pim
0,32,26,2,gpu
0,32,28,1,pim
0,32,36,7,gpu
0,32,38,5,gpu
0,32,43,3,gpu
0,32,46,3,gpu
0,32,57,4,gpu
0,32,59,1,pim
0,32,60,1,pim
0,32,65,1,pim
0,32,66,2,pim
0,32,72,1,pim
0,32,80,1,pim
0,32,82,1,pim
0,32,84,1,pim
0,32,101,2,pim
0,32,106,2,pim
0,32,109,6,gpu
0,32,111,1,pim
0,32,116,7,gpu
0,32,117,1,pim
0,32,121,2,pim
0,32,122,1,pim
0,32,127,3,gpu
0,33,0,1,pim
0,33,2,1,pim
0,33,9,2,gpu
0,33,10,6,gpu
0,33,13,2,gpu
0,33,19,1,pim
0,33,22,1,pim
0,33,32,1,pim
0,33,49,3,gpu
0,33,59,1,pim
0,33,62,1,pim
0,33,64,1,pim
0,33,65,3,gpu
0,33,72,1,pim
0,33,77,1,pim
0,33,80,1,pim
0,33,84,1,pim
0,33,85,1,pim
0,33,87,4,gpu
0,33,96,5,gpu
0,33,97,1,pim
0,33,98,2,gpu
0,33,102,3,gpu
0,33,103,1,pim
0,33,104,1,pim
0,33,110,1,pim
0,33,111,1,pim
0,33,112,2,pim
0,33,114,5,gpu
0,33,117,2,pim
0,33,118,2,pim
0,33,122,5,gpu
0,34,9,1,pim
0,34,16,1,pim
0,34,20,1,pim
0,34,26,6,gpu
0,34,30,3,gpu
0,34,43,1,pim
0,34,45,1,pim
0,34,46,1,pim
0,34,50,1,pim
0,34,53,1,pim
0,34,54,1,pim
0,34,56,1,pim
0,34,61,3,gpu
0,34,62,1,pim
0,34,66,1,pim
0,34,68,3,gpu
0,34,69,3,gpu
0,34,73,3,gpu
0,34,74,3,gpu
0,34,78,3,gpu
0,34,86,2,pim
0,34,88,1,pim
0,34,90,2,pim
0,34,98,8,gpu
0,34,105,3,gpu
0,34,108,2,pim
0,34,112,2,pim
0,34,113,3,gpu
0,34,123,2,pim
0,35,0,3,gpu
0,35,3,3,gpu
0,35,4,1,pim
0,35,6,1,pim
0,35,7,5,gpu
0,35,8,2,gpu
0,35,13,1,pim
0,35,21,6,gpu
0,35,24,2,gpu
0,35,26,2,gpu
0,35,28,3,gpu
0,35,30,1,pim
0,35,37,1,pim
0,35,39,2,pim
0,35,43,1,pim
0,35,49,2,pim
0,35,58,1,pim
0,35,59,4,gpu
0,35,61,2,pim
0,35,63,3,gpu
0,35,64,1,pim
0,35,69,2,pim
0,35,82,5,gpu
0,35,89,3,gpu
0,35,96,2,pim
0,35,109,2,pim
0,35,125,2,pim
0,35,127,1,pim
0,36,2,1,pim
0,36,8,1,pim
0,36,9,2,gpu
0,36,15,2,gpu
0,36,17,1,pim
0,36,21,1,pim
0,36,23,1,pim
0,36,24,7,gpu
0,36,26,1,pim
0,36,50,1,pim
0,36,52,4,gpu
0,36,56,6,gpu
0,36,65,7,gpu
0,36,73,5,gpu
0,36,79,2,pim
0,36,95,1,pim
0,36,96,1,pim
0,36,97,2,pim
0,36,99,2,pim
0,36,102,1,pim
0,36,107,2,pim
0,36,113,1,pim
0,36,114,3,gpu
0,36,116,4,gpu
0,36,118,3,gpu
0,36,119,1,pim
0,36,124,1,pim
0,37,6,2,gpu
0,37,16,2,pim
0,37,20,1,pim
0,37,21,1,pim
0,37,23,7,gpu
0,37,26,3,gpu
0,37,28,1,pim
0,37,42,5,gpu
0,37,45,1,pim
0,37,52,1,pim
0,37,61,2,pim
0,37,66,4,gpu
0,37,77,2,pim
0,37,78,4,gpu
0,37,82,7,gpu
0,37,91,1,pim
0,37,98,6,gpu
0,37,104,8,gpu
0,37,112,1,pim
0,37,113,2,pim
0,37,115,1,pim
0,37,118,2,pim
0,38,0,3,gpu
0,38,7,1,pim
0,38,8,3,gpu
0,38,11,1,pim
0,38,15,1,pim
0,38,16,2,gpu
0,38,22,1,pim
0,38,27,1,pim
0,38,47,1,pim
0,38,48,2,gpu
0,38,52,2,gpu
0,38,55,5,gpu
0,38,69,2,pim
0,38,73,1,pim
0,38,75,3,gpu
0,38,79,4,gpu
0,38,80,3,gpu
0,38,81,1,pim
0,38,86,1,pim
0,38,88,5,gpu
0,38,89,1,pim
0,38,90,5,gpu
0,38,92,1,pim
0,38,93,1,pim
0,38,95,2,pim
0,38,96,2,pim
0,38,101,1,pim
0,38,102,1,pim
0,38,105,2,pim
0,38,107,4,gpu
0,38,125,1,pim
0,39,0,1,pim
0,39,10,4,gpu
0,39,13,1,pim
0,39,16,1,pim
0,39,18,5,gpu
0,39,22,1,pim
0,39,25,1,pim
0,39,35,1,pim
0,39,37,2,gpu
0,39,48,1,pim
0,39,49,1,pim
0,39,51,1,pim
0,39,56,2,gpu
0,39,59,5,gpu
0,39,60,1,pim
0,39,61,3,gpu
0,39,69,2,gpu
0,39,70,2,pim
0,39,72,3,gpu
0,39,76,3,gpu
0,39,77,1,pim
0,39,82,1,pim
0,39,86,1,pim
0,39,87,4,gpu
0,39,90,2,pim
0,39,95,1,pim
0,39,96,1,pim
0,39,103,4,gpu
0,39,104,1,pim
0,39,106,1,pim
0,39,113,1,pim
0,39,120,4,gpu
0,39,123,1,pim
0,40,6,1,pim
0,40,7,3,gpu
0,40,11,2,gpu
0,40,12,2,gpu
0,40,15,1,pim
0,40,17,3,gpu
0,40,18,3,gpu
0,40,19,1,pim
0,40,22,1,pim
0,40,28,1,pim
0,40,35,1,pim
0,40,43,1,pim
0,40,45,2,gpu
0,40,50,2,pim
0,40,51,2,pim
0,40,52,1,pim
0,40,55,5,gpu
0,40,59,1,pim
0,40,65,2,pim
0,40,67,1,pim
0,40,73,3,gpu
0,40,80,1,pim
0,40,83,1,pim
0,40,84,4,gpu
0,40,87,3,gpu
0,40,94,1,pim
0,40,100,1,pim
0,40,109,1,pim
0,40,111,2,pim
