step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
1,32,0,8,0.125,0.923078753,1
1,32,72,8,0.125,0.824297585,2
1,32,85,8,0.125,1.518904343,3
1,32,90,8,0.125,0.914176129,4
1,32,108,8,0.125,0.814654887,5
1,32,113,8,0.125,0.835593656,6
1,32,124,8,0.125,1.39658457,7
1,32,10,7,0.109375,0.674082853,8
1,32,48,1,0.015625,0.098627225,0
1,33,2,8,0.125,0.922233373,1
1,33,13,8,0.125,0.895787247,2
1,33,32,8,0.125,1.130023867,3
1,33,38,8,0.125,0.874918185,4
1,33,53,8,0.125,1.065702289,5
1,33,63,8,0.125,1.447997108,6
1,33,115,8,0.125,0.868297584,7
1,33,6,7,0.109375,0.695906773,8
1,33,39,1,0.015625,0.099133573,0
1,34,1,8,0.125,0.918404184,1
1,34,5,8,0.125,0.832985848,2
1,34,29,8,0.125,0.960633032,3
1,34,35,8,0.125,0.65771652,4
1,34,36,8,0.125,1.065536991,5
1,34,42,8,0.125,1.725921139,6
1,34,75,8,0.125,1.090604126,7
1,34,89,8,0.125,0.748198159,8
1,35,6,8,0.125,1.013614498,1
1,35,31,8,0.125,1.169305265,2
1,35,36,8,0.125,0.926512122,3
1,35,62,8,0.125,1.44904092,4
1,35,110,8,0.125,0.913914032,5
1,35,117,8,0.125,0.858466536,6
1,35,120,7,0.109375,0.734986879,7
1,35,32,5,0.078125,0.515987903,8
1,35,104,3,0.046875,0.315288514,0
1,35,17,1,0.015625,0.102883331,0
1,36,11,8,0.125,0.990204729,1
1,36,18,8,0.125,0.939408287,2
1,36,19,8,0.125,0.768233426,3
1,36,20,8,0.125,1.407413468,4
1,36,57,8,0.125,0.910454199,5
1,36,59,8,0.125,0.959722862,6
1,36,62,8,0.125,1.291491464,7
1,36,101,7,0.109375,0.642973267,8
1,36,28,1,0.015625,0.090098299,0
1,37,2,8,0.125,0.798937134,1
1,37,13,8,0.125,1.570282772,2
1,37,27,8,0.125,0.787993446,3
1,37,50,8,0.125,0.714670315,4
1,37,82,8,0.125,0.885986716,5
1,37,84,8,0.125,0.737342812,6
1,37,91,8,0.125,1.289054349,7
1,37,110,8,0.125,1.215732455,8
1,38,2,8,0.125,1.189894199,1
1,38,16,8,0.125,0.939386383,2
1,38,24,8,0.125,0.884149283,3
1,38,102,8,0.125,1.00185889,4
1,38,109,8,0.125,0.976808622,5
1,38,110,8,0.125,1.13752152,6
1,38,113,8,0.125,1.031690821,7
1,38,91,6,0.09375,0.629059054,8
1,38,27,1,0.015625,0.1041971,0
1,38,108,1,0.015625,0.105434127,0
1,39,5,8,0.125,0.945739679,1
1,39,16,8,0.125,0.987202317,2
1,39,48,8,0.125,1.046901509,3
1,39,63,8,0.125,0.890136071,4
1,39,72,8,0.125,1.134141594,5
1,39,84,8,0.125,1.318205655,6
1,39,118,8,0.125,0.878163338,7
1,39,58,7,0.109375,0.701786935,8
1,39,14,1,0.015625,0.097722903,0
1,40,11,8,0.125,1.347089782,1
1,40,48,8,0.125,0.851216108,2
1,40,69,8,0.125,0.787247732,3
1,40,70,8,0.125,0.846216053,4
1,40,91,8,0.125,1.112300336,5
1,40,97,8,0.125,0.778065398,6
1,40,98,8,0.125,1.065628722,7
1,40,122,8,0.125,1.212235868,8
1,41,37,8,0.125,0.892587729,1
1,41,46,8,0.125,0.937235609,2
1,41,80,8,0.125,0.965143219,3
1,41,81,8,0.125,1.134946212,4
1,41,94,8,0.125,1.189537078,5
1,41,123,8,0.125,0.912012801,6
1,41,124,8,0.125,1.134957388,7
1,41,105,7,0.109375,0.729886964,8
1,41,116,1,0.015625,0.103693001,0
1,42,0,8,0.125,1.045579165,1
1,42,30,8,0.125,1.491749465,2
1,42,60,8,0.125,1.203327253,3
1,42,63,8,0.125,0.804758221,4
1,42,70,8,0.125,0.781575225,5
1,42,76,8,0.125,1.152793556,6
1,42,109,8,0.125,0.814215772,7
1,42,58,7,0.109375,0.618430711,8
1,42,14,1,0.015625,0.08757063,0
1,43,11,8,0.125,1.053172886,1
1,43,18,8,0.125,2.501615673,2
1,43,45,8,0.125,0.642506674,3
1,43,51,8,0.125,0.711182304,4
1,43,56,8,0.125,0.991239645,5
1,43,96,8,0.125,0.644980282,6
1,43,99,8,0.125,0.815323845,7
1,43,80,7,0.109375,0.561018899,8
1,43,98,1,0.015625,0.078959793,0
1,44,7,8,0.125,1.058500856,1
1,44,12,8,0.125,0.845449001,2
1,44,15,8,0.125,1.218215868,3
1,44,79,8,0.125,1.173814639,4
1,44,99,8,0.125,1.466524303,5
1,44,103,8,0.125,0.765310608,6
1,44,104,8,0.125,0.783454724,7
1,44,119,7,0.109375,0.600530371,8
1,44,2,1,0.015625,0.08819963,0
1,45,1,8,0.125,0.93097014,1
1,45,4,8,0.125,0.93277958,2
1,45,16,8,0.125,0.968083315,3
1,45,53,8,0.125,1.602385864,4
1,45,58,8,0.125,1.320650548,5
1,45,77,8,0.125,0.717967495,6
1,45,92,8,0.125,0.852650374,7
1,45,76,6,0.09375,0.509281382,8
1,45,13,1,0.015625,0.082467474,0
1,45,36,1,0.015625,0.082763828,0
1,46,4,8,0.125,0.962410234,1
1,46,42,8,0.125,0.874548085,2
1,46,46,8,0.125,0.799385965,3
1,46,48,8,0.125,0.923665538,4
1,46,81,8,0.125,2.069384277,5
1,46,102,8,0.125,0.808820054,6
1,46,29,7,0.109375,0.68991717,7
1,46,40,6,0.09375,0.583040386,8
1,46,13,3,0.046875,0.288828291,0
1,47,10,8,0.125,1.294001967,1
1,47,46,8,0.125,0.604118742,2
1,47,58,8,0.125,1.070600107,3
1,47,71,8,0.125,0.639420651,4
1,47,108,8,0.125,1.564042673,5
1,47,110,8,0.125,1.623071089,6
1,47,83,6,0.09375,0.452702492,7
1,47,67,5,0.078125,0.380720548,8
1,47,41,3,0.046875,0.223846942,0
1,47,51,2,0.03125,0.147474788,0
2,0,23,8,0.125,1.116790414,1
2,0,66,8,0.125,0.561557412,2
2,0,70,8,0.125,0.743942857,3
2,0,77,8,0.125,1.13437736,4
2,0,86,8,0.125,0.561557531,5
2,0,87,8,0.125,1.285418034,6
2,0,91,8,0.125,0.636327982,7
2,0,112,8,0.125,1.96002841,8
2,1,13,8,0.125,0.758429557,1
2,1,14,8,0.125,1.147458032,2
2,1,29,8,0.125,0.67323783,3
2,1,78,8,0.125,1.57146059,4
2,1,86,8,0.125,1.277580857,5
2,1,101,8,0.125,0.642408043,6
2,1,104,8,0.125,0.886693954,7
2,1,107,8,0.125,1.042731136,8
2,2,15,8,0.125,0.966706067,1
2,2,23,8,0.125,0.781346247,2
2,2,56,8,0.125,1.145760804,3
2,2,64,8,0.125,0.462930895,4
2,2,71,8,0.125,0.551887617,5
2,2,72,8,0.125,2.24107793,6
2,2,115,8,0.125,1.047298685,7
2,2,119,8,0.125,0.802991755,8
2,3,23,8,0.125,0.822476059,1
2,3,46,8,0.125,1.319462463,2
2,3,53,8,0.125,1.196707636,3
2,3,56,8,0.125,0.917538241,4
2,3,80,8,0.125,0.811310031,5
2,3,90,8,0.125,0.838699065,6
2,3,117,8,0.125,0.98054105,7
2,3,119,8,0.125,1.113265455,8
2,4,12,8,0.125,0.84385027,1
2,4,19,8,0.125,0.865556598,2
2,4,64,8,0.125,1.033906937,3
2,4,65,8,0.125,1.044059798,4
2,4,93,8,0.125,0.982715987,5
2,4,108,8,0.125,1.629745588,6
2,4,110,8,0.125,0.744698696,7
2,4,127,8,0.125,0.855466127,8
2,5,4,8,0.125,1.161720216,1
2,5,41,8,0.125,0.838381298,2
2,5,45,8,0.125,0.843324803,3
2,5,46,8,0.125,1.273412079,4
2,5,53,8,0.125,0.980167039,5
2,5,63,8,0.125,0.906506285,6
2,5,65,8,0.125,1.182307094,7
2,5,120,8,0.125,0.814181186,8
2,6,22,8,0.125,0.946196146,1
2,6,33,8,0.125,1.150284275,2
2,6,49,8,0.125,0.911726452,3
2,6,58,8,0.125,0.915295474,4
2,6,74,8,0.125,0.955488369,5
2,6,82,8,0.125,1.35801287,6
2,6,116,8,0.125,0.908177041,7
2,6,121,5,0.078125,0.535978742,8
2,6,101,3,0.046875,0.31884063,0
2,7,15,8,0.125,1.289991051,1
2,7,19,8,0.125,0.83450368,2
2,7,24,8,0.125,1.216555983,3
2,7,29,8,0.125,1.038593858,4
2,7,44,8,0.125,0.844337851,5
2,7,52,8,0.125,0.829628035,6
2,7,63,8,0.125,0.893540248,7
2,7,114,8,0.125,1.052849293,8
2,8,22,8,0.125,1.132792458,1
2,8,45,8,0.125,0.948341124,2
2,8,68,8,0.125,0.952053316,3
2,8,85,8,0.125,0.968928814,4
2,8,92,8,0.125,0.984199211,5
2,8,97,8,0.125,0.942798696,6
2,8,123,8,0.125,0.93363855,7
2,8,124,8,0.125,1.137247831,8
2,9,6,8,0.125,1.107925996,1
2,9,13,8,0.125,0.940296896,2
2,9,23,8,0.125,1.05926384,3
2,9,38,8,0.125,0.951369062,4
2,9,44,8,0.125,0.922106132,5
2,9,67,8,0.125,1.123196736,6
2,9,69,8,0.125,0.970130034,7
2,9,92,8,0.125,0.925711304,8
2,10,0,8,0.125,0.89735043,1
2,10,1,8,0.125,1.556544662,2
2,10,5,8,0.125,0.831543326,3
2,10,19,8,0.125,0.924014322,4
2,10,36,8,0.125,0.842980102,5
2,10,42,8,0.125,0.878269225,6
2,10,48,8,0.125,1.245845169,7
2,10,92,8,0.125,0.823452763,8
2,11,14,8,0.125,0.794280618,1
2,11,15,8,0.125,1.058488756,2
2,11,17,8,0.125,1.160193697,3
2,11,52,8,0.125,0.923173495,4
2,11,62,8,0.125,0.87747065,5
2,11,81,8,0.125,1.124498278,6
2,11,110,8,0.125,1.096295625,7
2,11,121,8,0.125,0.965598881,8
2,12,11,8,0.125,1.154547229,1
2,12,18,8,0.125,1.01492174,2
2,12,37,8,0.125,1.186546326,3
2,12,41,8,0.125,1.008998588,4
2,12,57,8,0.125,0.885226376,5
2,12,106,8,0.125,0.913355067,6
2,12,125,8,0.125,0.98176723,7
2,12,27,6,0.09375,0.640483804,8
2,12,85,2,0.03125,0.21415364,0
2,13,20,8,0.125,0.947054483,1
2,13,33,8,0.125,1.046237782,2
2,13,37,8,0.125,1.094315901,3
2,13,52,8,0.125,0.941516779,4
2,13,92,8,0.125,1.026004329,5
2,13,93,8,0.125,1.096455455,6
2,13,104,8,0.125,0.92330157,7
2,13,110,8,0.125,0.9251137,8
2,14,2,8,0.125,0.939781696,1
2,14,5,8,0.125,1.032108217,2
2,14,9,8,0.125,1.08166036,3
2,14,24,8,0.125,1.111630902,4
2,14,29,8,0.125,1.071141988,5
2,14,61,8,0.125,0.91619309,6
2,14,92,8,0.125,0.949003294,7
2,14,109,8,0.125,0.898480453,8
2,15,0,8,0.125,0.83520364,1
2,15,2,8,0.125,1.203476325,2
2,15,51,8,0.125,0.931744292,3
2,15,58,8,0.125,1.390530407,4
2,15,79,8,0.125,0.920898959,5
2,15,84,8,0.125,1.09787266,6
2,15,122,8,0.125,0.778515927,7
2,15,127,8,0.125,0.841757789,8
2,16,23,8,0.125,0.896293737,1
2,16,42,8,0.125,1.239526019,2
2,16,48,8,0.125,1.106771976,3
2,16,91,8,0.125,0.744507298,4
2,16,93,8,0.125,0.79409004,5
2,16,97,8,0.125,1.137451559,6
2,16,98,8,0.125,0.74893178,7
2,16,122,8,0.125,1.332427591,8
2,17,70,8,0.125,0.875470825,1
2,17,73,8,0.125,0.747366615,2
2,17,80,8,0.125,0.965277411,3
2,17,90,8,0.125,1.068482041,4
2,17,116,8,0.125,0.804950312,5
2,17,122,8,0.125,1.342796549,6
2,17,123,8,0.125,0.906827904,7
2,17,124,8,0.125,1.288828343,8
2,18,25,8,0.125,0.826154344,1
2,18,58,8,0.125,1.183411539,2
2,18,74,8,0.125,0.92886582,3
2,18,82,8,0.125,1.144765586,4
2,18,91,8,0.125,0.824541092,5
2,18,107,8,0.125,0.852407627,6
2,18,112,8,0.125,1.083849266,7
2,18,126,8,0.125,1.156004727,8
2,19,15,8,0.125,0.848727666,1
2,19,28,8,0.125,1.211016625,2
2,19,29,8,0.125,1.251898155,3
2,19,52,8,0.125,0.97116968,4
2,19,56,8,0.125,0.868866742,5
2,19,92,8,0.125,1.115625992,6
2,19,102,8,0.125,0.858739629,7
2,19,114,8,0.125,0.873955511,8
2,20,45,8,0.125,0.961017109,1
2,20,68,8,0.125,0.875016138,2
2,20,72,8,0.125,0.885331973,3
2,20,76,8,0.125,0.944279537,4
2,20,85,8,0.125,1.572109088,5
2,20,92,8,0.125,0.938744806,6
2,20,114,8,0.125,0.925997742,7
2,20,123,8,0.125,0.897503607,8
2,21,2,8,0.125,0.817032434,1
2,21,32,8,0.125,0.938616462,2
2,21,38,8,0.125,1.001053751,3
2,21,44,8,0.125,1.398032099,4
2,21,51,8,0.125,0.949635454,5
2,21,56,8,0.125,0.851249024,6
2,21,63,8,0.125,1.18644245,7
2,21,67,8,0.125,0.857938327,8
2,22,0,8,0.125,0.769339323,1
2,22,1,8,0.125,1.1892315,2
2,22,36,8,0.125,0.911826685,3
2,22,42,8,0.125,1.043389246,4
2,22,48,8,0.125,1.125928745,5
2,22,71,8,0.125,0.863286465,6
2,22,75,8,0.125,1.248739317,7
2,22,77,8,0.125,0.848258719,8
2,23,6,8,0.125,0.918136984,1
2,23,14,8,0.125,0.986953065,2
2,23,15,8,0.125,0.96599751,3
2,23,17,8,0.125,1.147114128,4
2,23,31,8,0.125,0.891644806,5
2,23,36,8,0.125,0.849160448,6
2,23,110,8,0.125,1.391837791,7
2,23,121,8,0.125,0.84915527,8
2,24,11,8,0.125,1.005776517,1
2,24,18,8,0.125,1.483509511,2
2,24,28,8,0.125,0.827328779,3
2,24,37,8,0.125,0.972911865,4
2,24,62,8,0.125,0.878948458,5
2,24,101,8,0.125,0.941148303,6
2,24,106,8,0.125,1.058173344,7
2,24,125,8,0.125,0.832203224,8
2,25,37,8,0.125,1.23190634,1
2,25,53,8,0.125,0.76487954,2
2,25,72,8,0.125,1.035315886,3
2,25,84,8,0.125,0.827086434,4
2,25,91,8,0.125,0.985991523,5
2,25,110,8,0.125,1.638366595,6
2,25,122,8,0.125,0.764901362,7
2,25,52,6,0.09375,0.563463435,8
2,25,126,2,0.03125,0.188088886,0
2,26,5,8,0.125,1.054922163,1
2,26,9,8,0.125,1.030473828,2
2,26,24,8,0.125,1.214284837,3
2,26,29,8,0.125,1.067339882,4
2,26,72,8,0.125,1.176835224,5
2,26,87,8,0.125,0.742234439,6
2,26,97,8,0.125,0.872869179,7
2,26,109,8,0.125,0.841040447,8
2,27,2,8,0.125,0.921011671,1
2,27,24,8,0.125,0.853381798,2
2,27,51,8,0.125,1.401535898,3
2,27,84,8,0.125,1.212918729,4
2,27,99,8,0.125,0.863453902,5
2,27,102,8,0.125,0.861788884,6
2,27,118,8,0.125,1.037506223,7
2,27,14,6,0.09375,0.636100315,8
2,27,33,2,0.03125,0.21230258,0
2,28,23,8,0.125,1.017568238,1
2,28,42,8,0.125,1.06433636,2
2,28,63,8,0.125,0.753265083,3
2,28,70,8,0.125,0.713171475,4
2,28,91,8,0.125,1.374593318,5
2,28,107,8,0.125,0.704830393,6
2,28,122,8,0.125,1.681025997,7
2,28,97,7,0.109375,0.606373623,8
2,28,48,1,0.015625,0.084835514,0
2,29,13,8,0.125,0.860572346,1
2,29,14,8,0.125,0.945160896,2
2,29,34,8,0.125,0.912531324,3
2,29,37,8,0.125,0.808468357,4
2,29,51,8,0.125,1.062691987,5
2,29,70,8,0.125,0.893105961,6
2,29,120,8,0.125,1.004151486,7
2,29,124,8,0.125,1.513317645,8
2,30,6,8,0.125,0.955818117,1
2,30,25,8,0.125,1.037594542,2
2,30,48,8,0.125,0.952106096,3
2,30,58,8,0.125,1.239363179,4
2,30,79,8,0.125,1.033513203,5
2,30,82,8,0.125,1.074697316,6
2,30,107,6,0.09375,0.642551996,7
2,30,94,5,0.078125,0.534089439,8
2,30,39,3,0.046875,0.318955719,0
2,30,33,2,0.03125,0.211310394,0
2,31,24,8,0.125,1.001769669,1
2,31,28,8,0.125,1.04781799,2
2,31,29,8,0.125,1.017766103,3
2,31,39,8,0.125,0.822457708,4
2,31,59,8,0.125,0.846845761,5
2,31,87,8,0.125,1.651583165,6
2,31,115,8,0.125,0.820866615,7
2,31,63,5,0.078125,0.495942257,8
2,31,38,3,0.046875,0.294950731,0
2,32,5,8,0.125,0.942773059,1
2,32,18,8,0.125,0.812787503,2
2,32,24,8,0.125,1.159681201,3
2,32,51,8,0.125,1.451677933,4
2,32,85,8,0.125,1.115205899,5
2,32,124,8,0.125,0.917472176,6
2,32,48,7,0.109375,0.704490677,7
2,32,6,5,0.078125,0.495501243,8
2,32,72,4,0.0625,0.400410309,0
2,33,13,8,0.125,0.856705971,1
2,33,44,8,0.125,1.157427624,2
2,33,53,8,0.125,1.062107816,3
2,33,56,8,0.125,0.883885026,4
2,33,63,8,0.125,1.431870759,5
2,33,67,8,0.125,0.939045057,6
2,33,115,8,0.125,0.843441367,7
2,33,6,4,0.0625,0.413066506,8
2,33,38,4,0.0625,0.412449874,0
2,34,1,8,0.125,0.887050785,1
2,34,36,8,0.125,1.263071522,2
2,34,42,8,0.125,1.217056513,3
2,34,70,8,0.125,0.945996895,4
2,34,75,8,0.125,1.28796725,5
2,34,77,8,0.125,0.825111456,6
2,34,92,8,0.125,0.809162915,7
2,34,5,6,0.09375,0.573203377,8
2,34,35,2,0.03125,0.191379286,0
2,35,6,8,0.125,1.101656869,1
2,35,15,8,0.125,1.007055037,2
2,35,17,8,0.125,0.873236373,3
2,35,28,8,0.125,0.776612528,4
2,35,31,8,0.125,1.535854042,5
2,35,48,8,0.125,0.773629233,6
2,35,110,8,0.125,1.253250211,7
2,35,87,6,0.09375,0.50948175,8
2,35,62,1,0.015625,0.083834507,0
2,35,77,1,0.015625,0.08538945,0
2,36,11,8,0.125,1.372216597,1
2,36,18,8,0.125,1.060324222,2
2,36,37,8,0.125,0.825736217,3
2,36,57,8,0.125,0.835666195,4
2,36,62,8,0.125,1.358794287,5
2,36,101,8,0.125,0.822511524,6
2,36,106,8,0.125,1.015663996,7
2,36,85,5,0.078125,0.439049132,8
2,36,125,3,0.046875,0.27003783,0
2,37,13,8,0.125,0.807414174,1
2,37,27,8,0.125,0.911190756,2
2,37,36,8,0.125,0.735028259,3
2,37,37,8,0.125,0.799409047,4
2,37,72,8,0.125,0.75538487,5
2,37,82,8,0.125,0.782413699,6
2,37,91,8,0.125,1.65307425,7
2,37,110,8,0.125,1.556084946,8
2,38,2,8,0.125,1.128283978,1
2,38,5,8,0.125,0.880389072,2
2,38,24,8,0.125,1.003394909,3
2,38,29,8,0.125,1.179934144,4
2,38,62,8,0.125,0.908263996,5
2,38,109,8,0.125,0.88720338,6
2,38,110,8,0.125,1.152613848,7
2,38,97,4,0.0625,0.430664442,8
2,38,9,2,0.03125,0.214657791,0
2,38,72,2,0.03125,0.214594439,0
2,39,5,8,0.125,0.974767238,1
2,39,14,8,0.125,1.047807798,2
2,39,16,8,0.125,1.013439141,3
2,39,48,8,0.125,1.173252895,4
2,39,51,8,0.125,1.009520121,5
2,39,58,8,0.125,0.828987449,6
2,39,84,8,0.125,1.128340706,7
2,39,118,7,0.109375,0.722488679,8
2,39,49,1,0.015625,0.101395972,0
2,40,19,8,0.125,0.910869978,1
2,40,23,8,0.125,0.759591259,2
2,40,48,8,0.125,1.004221722,3
2,40,69,8,0.125,0.884764917,4
2,40,91,8,0.125,1.433348551,5
2,40,105,8,0.125,0.927220434,6
2,40,122,8,0.125,1.327839449,7
2,40,123,6,0.09375,0.563015796,8
2,40,50,2,0.03125,0.189127892,0
2,41,49,8,0.125,0.749516793,1
2,41,51,8,0.125,1.034172989,2
2,41,58,8,0.125,0.812151335,3
2,41,80,8,0.125,1.281762764,4
2,41,81,8,0.125,0.834187001,5
2,41,100,8,0.125,1.062595636,6
2,41,116,8,0.125,0.834210329,7
2,41,124,8,0.125,1.391403154,8
2,42,25,8,0.125,2.048334375,1
2,42,28,8,0.125,0.691334583,2
2,42,30,8,0.125,1.013572775,3
2,42,63,8,0.125,0.754800558,4
2,42,76,8,0.125,1.033844128,5
2,42,88,8,0.125,0.867283031,6
2,42,119,8,0.125,0.924784936,7
2,42,43,4,0.0625,0.333175622,8
2,42,115,4,0.0625,0.332869992,0
2,43,2,8,0.125,0.931299165,1
2,43,11,8,0.125,1.12340878,2
2,43,18,8,0.125,1.205146641,3
2,43,45,8,0.125,0.981737204,4
2,43,46,8,0.125,0.890449449,5
2,43,91,8,0.125,1.157005206,6
2,43,86,7,0.109375,0.753402151,7
2,43,96,6,0.09375,0.642998517,8
2,43,29,3,0.046875,0.314552888,0
2,44,2,8,0.125,0.958110154,1
2,44,12,8,0.125,0.8672368,2
2,44,15,8,0.125,1.309531674,3
2,44,49,8,0.125,0.860594094,4
2,44,79,8,0.125,1.441144302,5
2,44,104,8,0.125,0.896585621,6
2,44,112,8,0.125,0.82617306,7
2,44,113,8,0.125,0.840624295,8
2,45,1,8,0.125,1.282503024,1
2,45,2,8,0.125,0.934486248,2
2,45,3,8,0.125,0.934572004,3
2,45,4,8,0.125,1.030362204,4
2,45,53,8,0.125,0.973632365,5
2,45,54,8,0.125,0.867651328,6
2,45,65,8,0.125,0.923900813,7
2,45,127,8,0.125,1.052892014,8
2,46,4,8,0.125,1.112433836,1
2,46,13,8,0.125,0.897345804,2
2,46,17,8,0.125,0.890429899,3
2,46,40,8,0.125,1.07815063,4
2,46,48,8,0.125,1.036881775,5
2,46,64,8,0.125,0.906205885,6
2,46,74,8,0.125,1.045432433,7
2,46,102,8,0.125,1.033119738,8
2,47,39,8,0.125,1.011045977,1
2,47,41,8,0.125,0.766014703,2
2,47,45,8,0.125,0.981685102,3
2,47,46,8,0.125,0.96087613,4
2,47,54,8,0.125,1.334269375,5
2,47,58,8,0.125,0.964593619,6
2,47,79,8,0.125,0.745360702,7
2,47,110,8,0.125,1.236154392,8
3,0,0,8,0.125,0.744632185,1
3,0,27,8,0.125,0.899961203,2
3,0,33,8,0.125,1.227690712,3
3,0,37,8,0.125,0.817818262,4
3,0,64,8,0.125,1.391155884,5
3,0,68,8,0.125,0.862120345,6
3,0,72,8,0.125,1.100494891,7
3,0,79,8,0.125,0.956126519,8
3,1,14,8,0.125,0.72425428,1
3,1,19,8,0.125,1.126142308,2
3,1,28,8,0.125,1.045592561,3
3,1,88,8,0.125,0.693797313,4
3,1,90,8,0.125,1.710459813,5
3,1,96,8,0.125,0.812715195,6
3,1,101,8,0.125,0.999663666,7
3,1,111,8,0.125,0.887374863,8
3,2,46,8,0.125,0.583586216,1
3,2,56,8,0.125,1.165132478,2
3,2,71,8,0.125,1.351585209,3
3,2,72,8,0.125,2.185275674,4
3,2,74,8,0.125,0.657423519,5
3,2,77,8,0.125,0.717817307,6
3,2,94,8,0.125,0.643447235,7
3,2,107,8,0.125,0.695732363,8
3,3,3,8,0.125,0.891897216,1
3,3,37,8,0.125,1.238276735,2
3,3,51,8,0.125,0.881503679,3
3,3,56,8,0.125,0.753990136,4
3,3,71,8,0.125,0.765863694,5
3,3,99,8,0.125,0.765863694,6
3,3,101,8,0.125,1.240695179,7
3,3,109,8,0.125,1.461909667,8
3,4,12,8,0.125,1.550165176,1
3,4,19,8,0.125,0.960656963,2
3,4,52,8,0.125,0.767387263,3
3,4,53,8,0.125,1.226281643,4
3,4,65,8,0.125,0.916659437,5
3,4,107,8,0.125,0.836262897,6
3,4,108,8,0.125,0.876401633,7
3,4,110,8,0.125,0.866184987,8
3,5,4,8,0.125,1.637422457,1
3,5,32,8,0.125,0.906042024,2
3,5,41,8,0.125,0.821739942,3
3,5,46,8,0.125,0.823352918,4
3,5,63,8,0.125,0.960711285,5
3,5,65,8,0.125,1.156586915,6
3,5,73,8,0.125,0.836313613,7
3,5,84,8,0.125,0.857830845,8
3,6,33,8,0.125,1.084716156,1
3,6,49,8,0.125,0.995384715,2
3,6,58,8,0.125,1.001239434,3
3,6,74,8,0.125,1.091084301,4
3,6,82,8,0.125,0.964760013,5
3,6,92,8,0.125,0.908078417,6
3,6,112,8,0.125,1.127922222,7
3,6,116,8,0.125,0.826814741,8
3,7,15,8,0.125,1.210090548,1
3,7,19,8,0.125,1.305861324,2
3,7,24,8,0.125,0.9837889,3
3,7,44,8,0.125,0.84643241,4
3,7,52,8,0.125,0.833312817,5
3,7,63,8,0.125,0.883590035,6
3,7,114,8,0.125,1.121334419,7
3,7,56,6,0.09375,0.611378916,8
3,7,125,2,0.03125,0.204210632,0
3,8,22,8,0.125,1.224417716,1
3,8,23,8,0.125,1.033067226,2
3,8,50,8,0.125,1.043250203,3
3,8,53,8,0.125,0.902859658,4
3,8,68,8,0.125,1.057575658,5
3,8,76,8,0.125,0.911679223,6
3,8,100,8,0.125,0.927853212,7
3,8,123,6,0.09375,0.675994314,8
3,8,54,2,0.03125,0.223302789,0
3,9,2,8,0.125,0.827649884,1
3,9,13,8,0.125,0.99442903,2
3,9,23,8,0.125,0.788289927,3
3,9,34,8,0.125,1.55229789,4
3,9,39,8,0.125,0.857253581,5
3,9,69,8,0.125,1.135677367,6
3,9,82,8,0.125,0.886195965,7
3,9,95,8,0.125,0.958206356,8
3,10,0,8,0.125,1.083702445,1
3,10,1,8,0.125,0.947084978,2
3,10,6,8,0.125,0.898426414,3
3,10,19,8,0.125,1.073154315,4
3,10,36,8,0.125,1.068951696,5
3,10,48,8,0.125,0.963845819,6
3,10,67,8,0.125,1.115915701,7
3,10,92,8,0.125,0.848918632,8
3,11,3,8,0.125,0.765554041,1
3,11,48,8,0.125,1.447113901,2
3,11,52,8,0.125,0.839209221,3
3,11,75,8,0.125,1.169613197,4
3,11,81,8,0.125,1.113897428,5
3,11,104,8,0.125,0.941657484,6
3,11,121,8,0.125,0.967770927,7
3,11,110,7,0.109375,0.66269464,8
3,11,72,1,0.015625,0.092489161,0
3,12,11,8,0.125,0.940481871,1
3,12,37,8,0.125,0.82835409,2
3,12,41,8,0.125,1.154548183,3
3,12,78,8,0.125,1.112491325,4
3,12,92,8,0.125,1.193571866,5
3,12,111,8,0.125,1.026882082,6
3,12,122,8,0.125,0.916907646,7
3,12,18,7,0.109375,0.723296337,8
3,12,39,1,0.015625,0.1034666,0
3,13,1,8,0.125,0.887133695,1
3,13,43,8,0.125,0.868275166,2
3,13,52,8,0.125,1.420397326,3
3,13,61,8,0.125,1.059682593,4
3,13,63,8,0.125,0.944363706,5
3,13,104,8,0.125,0.99549219,6
3,13,117,8,0.125,0.999385379,7
3,13,27,7,0.109375,0.721559912,8
3,13,31,1,0.015625,0.103710033,0
3,14,2,8,0.125,0.964276873,1
3,14,19,8,0.125,0.862703085,2
3,14,49,8,0.125,1.534859166,3
3,14,66,8,0.125,0.823204264,4
3,14,92,8,0.125,1.116412729,5
3,14,97,8,0.125,0.819965735,6
3,14,109,8,0.125,0.954872526,7
3,14,113,8,0.125,0.923705623,8
3,15,0,8,0.125,1.16482006,1
3,15,26,8,0.125,0.967563942,2
3,15,58,8,0.125,1.142324448,3
3,15,79,8,0.125,1.022019207,4
3,15,84,8,0.125,0.967573658,5
3,15,122,8,0.125,0.930528089,6
3,15,125,8,0.125,0.806862876,7
3,15,127,8,0.125,0.99830772,8
3,16,35,8,0.125,0.819327675,1
3,16,42,8,0.125,0.937535338,2
3,16,48,8,0.125,0.926617466,3
3,16,82,8,0.125,1.509898022,4
3,16,91,8,0.125,1.017723918,5
3,16,97,8,0.125,1.003849864,6
3,16,107,8,0.125,0.743158199,7
3,16,122,8,0.125,1.041889518,8
3,17,73,8,0.125,0.881262019,1
3,17,80,8,0.125,1.133774266,2
3,17,90,8,0.125,1.183523059,3
