gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
10,11;18;28;37;57;59;62;101;106;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,36,True
9,1;13;27;43;52;61;86;91;110,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,37,True
8,2;19;26;27;49;78;92;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,38,True
9,0;14;25;26;48;50;51;63;84,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,39,True
9,19;28;35;49;82;98;109;116;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,40,True
8,6;37;54;99;116;118;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,41,True
9,4;30;33;66;70;71;76;106;116,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,42,True
8,41;45;61;69;86;106;111;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,43,True
8,24;42;49;62;79;82;96;103,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,44,True
8,1;3;34;43;48;51;67;88,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,45,True
9,4;13;26;33;40;54;79;102;107,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,46,True
9,0;17;23;39;42;80;96;106;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,47,True
8,4;18;38;79;86;100;101;118,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,0,True
9,2;13;21;34;36;67;91;101;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,1,True
8,46;56;64;71;72;77;81;95,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,2,True
8,3;37;56;71;97;101;108;118,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,3,True
9,12;33;52;53;60;82;107;108;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,4,True
8,4;12;17;41;63;65;73;104,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,5,True
8,25;32;33;39;58;62;74;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,6,True
10,19;24;44;52;63;75;88;114;119;125,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,7,True
11,9;17;22;23;38;45;53;68;92;100;118,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,5,8,True
9,0;2;6;8;13;39;69;82;95,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,9,True
10,1;5;6;9;19;36;54;78;92;98,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,10,True
8,3;4;25;48;52;72;108;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,5,11,True
9,8;18;28;41;65;78;85;91;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,12,True
11,0;20;52;58;61;91;92;93;104;117;119,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,5,13,True
9,2;5;14;19;49;66;92;109;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,14,True
9,0;14;25;49;50;58;84;125;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,15,True
9,35;42;48;82;93;97;98;100;107,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,16,True
10,13;21;22;73;75;80;90;100;116;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,17,True
9,12;20;25;32;58;74;82;87;112,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,5,18,True
10,19;28;29;44;52;59;63;75;88;114,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,19,True
13,9;45;54;65;68;72;76;85;92;114;118;123;124,128,0,38.22468,3.536870912,41.761550912,0.0,20.0,61.761550912,5,20,True
11,2;6;8;11;13;14;38;39;63;69;84,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,5,21,True
13,0;1;5;9;36;54;58;66;68;71;78;92;114,128,0,38.22468,3.536870912,41.761550912,0.0,20.0,61.761550912,5,22,True
12,3;4;14;15;31;48;54;65;76;120;121;125,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,5,23,True
12,8;11;28;37;57;59;62;85;91;92;101;109,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,5,24,True
15,13;20;31;52;72;85;86;91;92;93;99;104;110;119;122,128,0,44.185128,3.536870912,47.721998912,0.0,20.0,67.721998912,5,25,True
10,2;19;29;49;59;91;94;109;113;116,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,26,True
13,11;14;15;21;26;49;50;63;79;84;88;111;122,128,0,38.22468,3.536870912,41.761550912,0.0,20.0,61.761550912,5,27,True
11,10;42;49;53;70;82;97;98;107;109;122,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,5,28,True
14,13;22;30;37;50;61;72;75;93;94;116;120;123;124,128,0,41.16996,3.536870912,44.706830912,0.0,20.0,64.706830912,5,29,True
15,6;18;25;32;39;55;58;74;82;83;94;104;107;120;126,128,0,44.185128,3.536870912,47.721998912,0.0,20.0,67.721998912,5,30,True
16,3;10;19;24;28;29;31;36;39;44;56;59;63;68;79;115,126,2,47.090472,3.528482304,50.618954304,3.112512,20.0,70.618954304,5,31,True
16,3;6;9;10;23;45;54;68;72;76;78;85;90;92;118;124,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,32,True
16,2;6;8;11;13;14;15;39;51;56;63;67;69;81;92;124,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,33,True
16,0;1;5;7;9;10;22;29;34;58;59;75;77;81;92;114,127,1,47.11824,3.532676608,50.650916608,1.591512,20.0,70.650916608,5,34,True
16,4;5;11;14;15;21;36;51;62;77;82;94;96;110;120;121,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,35,True
16,11;17;18;28;57;59;62;85;91;92;101;108;109;111;115;122,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,36,True
16,13;20;27;34;42;52;68;82;85;86;91;92;104;110;119;125,125,3,47.089224,3.524288,50.613512,4.670016,20.0,70.613512,5,37,True
16,2;3;19;27;31;49;83;91;92;94;97;108;109;110;113;125,124,4,47.063328,3.520093696,50.583421696,6.190392,20.0,70.583421696,5,38,True
14,0;11;14;15;16;25;48;50;63;72;75;84;110;125,128,0,41.16996,3.536870912,44.706830912,0.0,20.0,64.706830912,5,39,True
16,1;19;28;34;35;42;48;49;70;82;94;97;98;107;113;122,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,40,True
16,6;34;37;49;50;59;61;75;80;88;99;105;116;118;123;124,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,41,True
15,0;4;17;25;30;33;53;56;63;66;70;76;88;106;111,128,0,44.185128,3.536870912,47.721998912,0.0,20.0,67.721998912,5,42,True
16,2;11;18;39;41;45;61;72;74;75;80;83;85;86;91;111,125,3,47.089224,3.524288,50.613512,4.670016,20.0,70.613512,5,43,True
14,5;12;15;24;40;42;49;50;62;79;96;100;103;127,128,0,41.16996,3.536870912,44.706830912,0.0,20.0,64.706830912,5,44,True
16,1;3;4;7;19;29;34;43;48;51;53;67;77;88;89;90,128,0,47.130408,3.536870912,50.667278912,0.0,20.0,70.667278912,5,45,True
11,4;26;33;40;43;46;54;76;90;102;107,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,5,46,True
10,17;23;30;39;42;48;55;61;80;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,5,47,True
8,12;24;29;47;66;67;77;86,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,0,True
8,13;14;36;38;67;91;101;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,1,True
8,49;56;60;70;71;72;74;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,2,True
8,3;37;56;71;73;97;117;118,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,3,True
8,6;12;14;37;43;60;108;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,4,True
8,4;6;12;46;63;65;73;85,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,5,True
8,32;33;39;49;74;82;92;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,6,True
8,15;19;28;29;44;63;68;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,7,True
9,4;22;23;50;54;68;74;76;123,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,8,True
8,0;7;8;23;39;67;82;95,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,9,True
10,1;5;6;19;36;48;59;66;71;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,6,10,True
8,22;25;31;48;52;75;81;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,11,True
9,11;18;28;37;41;59;91;92;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,12,True
8,1;20;27;52;91;92;104;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,13,True
9,2;5;14;15;24;61;87;109;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,14,True
10,21;26;27;46;50;58;84;106;125;127,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,6,15,True
8,23;42;48;93;97;109;116;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,16,True
8,13;26;73;75;116;118;122;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,17,True
8,20;32;74;82;87;90;112;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,18,True
8,15;19;28;44;52;63;92;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,19,True
9,4;10;50;54;68;76;85;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,20,True
8,8;13;14;39;63;67;95;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,21,True
8,0;1;36;48;59;71;92;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,22,True
9,17;25;31;36;38;48;51;81;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,23,True
9,18;28;37;57;59;91;92;109;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,24,True
10,1;31;43;52;72;91;108;110;119;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,6,25,True
8,2;5;24;29;31;72;87;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,26,True
9,14;26;27;50;84;106;111;118;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,27,True
9,10;23;42;91;98;100;107;109;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,28,True
8,13;26;37;50;70;105;116;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,29,True
9,6;18;39;55;58;74;82;93;94,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,30,True
8,19;24;28;38;41;63;76;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,31,True
9,4;10;48;54;68;74;76;85;90,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,32,True
9,8;13;14;15;39;51;63;67;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,33,True
9,0;1;5;8;29;36;59;75;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,34,True
8,6;15;17;31;36;48;51;70,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,35,True
8,11;18;37;57;59;62;91;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,36,True
9,1;27;53;72;86;91;108;110;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,37,True
9,2;19;24;29;31;87;91;109;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,38,True
9,14;26;27;46;48;50;84;106;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,39,True
9,19;46;48;62;69;91;98;109;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,40,True
9,6;37;75;80;81;100;105;116;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,41,True
9,0;30;47;63;66;76;88;95;106,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,42,True
10,11;16;32;45;61;82;86;91;96;111,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,6,43,True
9,15;49;50;65;70;79;96;112;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,44,True
9,1;4;7;19;64;73;98;110;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,45,True
9,4;13;18;40;48;62;64;102;110,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,6,46,True
8,22;24;30;38;41;46;58;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,6,47,True
8,3;12;64;67;79;112;122;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,0,True
8,13;14;20;36;67;68;98;101,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,1,True
8,23;44;56;62;71;72;76;120,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,2,True
9,11;42;56;71;90;99;118;119;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,3,True
8,12;14;26;33;82;100;108;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,4,True
9,4;12;41;43;46;52;53;65;120,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,5,True
10,20;33;39;49;74;82;92;101;112;121,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,6,True
9,15;19;24;29;44;56;63;68;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,7,True
10,6;11;23;45;50;54;68;76;78;85,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,8,True
11,0;11;23;39;46;63;67;70;95;107;115,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,7,9,True
8,1;6;19;36;48;59;84;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,10,True
8,17;22;48;52;76;81;99;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,11,True
9,11;18;27;40;41;49;77;91;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,12,True
12,20;27;31;34;49;52;63;91;92;104;110;119,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,7,13,True
9,2;5;9;14;59;61;87;97;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,14,True
9,2;15;21;50;58;64;79;84;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,15,True
8,23;42;48;70;93;97;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,16,True
10,34;54;70;73;80;96;116;122;123;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,17,True
10,20;32;33;58;62;66;74;82;87;112,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,18,True
8,15;28;29;44;52;56;63;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,19,True
10,0;6;48;68;69;76;85;92;114;123,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,20,True
10,2;11;13;39;51;56;63;67;107;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,21,True
10,0;1;36;48;59;71;75;84;92;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,22,True
11,14;17;25;31;36;38;48;52;81;117;121,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,7,23,True
11,1;11;18;28;37;45;77;91;101;109;122,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,7,24,True
8,31;49;50;72;91;110;119;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,25,True
9,2;5;29;31;59;72;87;97;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,26,True
9,14;21;26;50;64;79;84;111;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,27,True
9,23;34;42;70;74;91;98;107;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,28,True
9,13;34;37;60;70;96;120;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,29,True
10,6;18;33;39;58;63;82;93;94;120,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,30,True
9,15;24;28;29;38;40;41;63;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,31,True
11,6;11;48;51;54;68;74;76;85;90;124,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,7,32,True
10,11;14;39;51;53;56;63;67;115;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,33,True
8,1;8;10;29;36;75;84;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,34,True
10,6;17;28;31;48;51;70;77;110;117,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,35,True
10,11;18;27;49;57;62;77;91;101;109,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,36,True
9,27;31;34;49;50;72;91;110;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,37,True
9,2;27;29;31;87;97;109;110;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,38,True
9,2;14;16;48;63;84;99;110;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,39,True
8,19;23;27;70;91;94;97;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,7,40,True
9,37;80;81;96;100;116;118;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,41,True
10,0;28;30;47;63;66;76;81;88;95,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,42,True
10,10;11;32;72;74;94;96;98;106;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,43,True
9,7;15;49;50;60;79;94;100;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,44,True
10,4;31;41;53;54;65;67;110;113;121,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,7,45,True
9,4;15;18;20;42;48;70;90;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,46,True
9,7;12;30;41;46;58;65;79;84,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,7,47,True
